week_monday,company_id,ticker,simple_mean_stance,n_articles,n_days_covered,has_data,is_imputed
2024-02-26,23,BAC,-0.0309735,6.0,5.0,True,False
2024-03-04,23,BAC,0.0483601666666666,11.0,5.0,True,False
2024-03-11,23,BAC,-0.3019104999999999,2.0,2.0,True,False
2024-03-18,23,BAC,0.176946625,7.0,4.0,True,False
2024-03-25,23,BAC,0.158371,4.0,3.0,True,False
2024-04-01,23,BAC,0.2994605,4.0,4.0,True,False
2024-04-08,23,BAC,0.0450874444444444,7.0,3.0,True,False
2024-04-15,23,BAC,-0.2961625055555555,18.0,6.0,True,False
2024-04-22,23,BAC,-0.2970696666666666,3.0,3.0,True,False
2024-04-29,23,BAC,-0.25546144,15.0,5.0,True,False
2024-05-06,23,BAC,-0.0535751523809523,13.0,5.0,True,False
2024-05-13,23,BAC,0.1012687999999999,11.0,5.0,True,False
2024-05-20,23,BAC,-0.194718875,8.0,4.0,True,False
2024-05-27,23,BAC,0.1760366111111111,6.0,3.0,True,False
2024-06-03,23,BAC,0.1489403,10.0,3.0,True,False
2024-06-10,23,BAC,-0.0020164444444444,9.0,6.0,True,False
2024-06-17,23,BAC,0.0771794166666666,7.0,6.0,True,False
2024-06-24,23,BAC,0.0318098888888888,7.0,3.0,True,False
2024-07-01,23,BAC,0.157207,4.0,3.0,True,False
2024-07-08,23,BAC,0.2918620625,9.0,4.0,True,False
2024-07-15,23,BAC,0.0738749136363636,24.0,5.0,True,False
2024-07-22,23,BAC,0.3466601111111111,6.0,3.0,True,False
2024-07-29,23,BAC,-0.135469375,10.0,4.0,True,False
2024-08-05,23,BAC,0.1230912916666666,13.0,6.0,True,False
2024-08-12,23,BAC,0.0323017222222222,15.0,6.0,True,False
2024-08-19,23,BAC,0.08021,7.0,3.0,True,False
2024-08-26,23,BAC,0.0686310833333333,12.0,5.0,True,False
2024-09-02,23,BAC,-0.2438404,16.0,5.0,True,False
2024-09-09,23,BAC,0.1915950825396825,31.0,7.0,True,False
2024-09-16,23,BAC,0.0963874126984127,18.0,6.0,True,False
2024-09-23,23,BAC,0.1459390599999999,13.0,5.0,True,False
2024-09-30,23,BAC,0.1093465365967366,40.0,5.0,True,False
2024-10-07,23,BAC,0.0826856398809523,24.0,6.0,True,False
2024-10-14,23,BAC,0.0713853888888889,19.0,6.0,True,False
2024-10-21,23,BAC,-0.3065417333333333,7.0,5.0,True,False
2024-10-28,23,BAC,0.0439259999999999,3.0,3.0,True,False
2024-11-04,23,BAC,0.0755033749999999,8.0,4.0,True,False
2024-11-11,23,BAC,0.0295231666666666,6.0,4.0,True,False
2024-11-18,23,BAC,0.1316614444444444,6.0,3.0,True,False
2024-11-25,23,BAC,0.1504039999999999,3.0,2.0,True,False
2024-12-02,23,BAC,0.439377,2.0,2.0,True,False
2024-12-09,23,BAC,0.0709099583333333,9.0,4.0,True,False
2024-12-16,23,BAC,-0.07228765,13.0,5.0,True,False
2024-12-23,23,BAC,0.1576470666666666,8.0,5.0,True,False
2024-12-30,23,BAC,-0.190941,1.0,1.0,True,False
2025-01-06,23,BAC,-0.0005676999999999,13.0,5.0,True,False
2025-01-13,23,BAC,0.3331069166666666,21.0,6.0,True,False
2025-01-20,23,BAC,-0.2240915880952381,20.0,5.0,True,False
2025-01-27,23,BAC,-0.0119206249999999,5.0,4.0,True,False
2025-02-03,23,BAC,0.103991875,7.0,4.0,True,False
2025-02-10,23,BAC,0.0553578,8.0,5.0,True,False
2025-02-17,23,BAC,-0.074024375,5.0,4.0,True,False
2025-02-24,23,BAC,0.0097302416666666,15.0,4.0,True,False
2025-03-03,23,BAC,-0.1956687999999999,13.0,5.0,True,False
2025-03-10,23,BAC,-0.0028031111111111,11.0,6.0,True,False
2025-03-17,23,BAC,0.1099910277777777,12.0,6.0,True,False
2025-03-24,23,BAC,-0.0055931761904761,23.0,6.0,True,False
2025-03-31,23,BAC,-0.0504878999999999,8.0,5.0,True,False
2025-04-07,23,BAC,-0.1067187666666666,8.0,5.0,True,False
2025-04-14,23,BAC,0.1215060893939393,34.0,5.0,True,False
2025-04-21,23,BAC,0.0543272916666666,12.0,4.0,True,False
2025-04-28,23,BAC,0.2385305555555555,19.0,6.0,True,False
2025-05-05,23,BAC,0.0564939249999999,16.0,5.0,True,False
2025-05-12,23,BAC,0.2067556722222222,20.0,6.0,True,False
2025-05-19,23,BAC,-0.0108166999999999,10.0,6.0,True,False
2025-05-26,23,BAC,0.18711365,10.0,5.0,True,False
2025-06-02,23,BAC,0.1244774166666666,12.0,4.0,True,False
2025-06-09,23,BAC,0.22910415,9.0,5.0,True,False
2025-06-16,23,BAC,0.006605875,5.0,4.0,True,False
2025-06-23,23,BAC,0.2252399644444444,19.0,5.0,True,False
2025-06-30,23,BAC,0.1174133333333333,6.0,3.0,True,False
2025-07-07,23,BAC,0.15359921875,14.0,4.0,True,False
2025-07-14,23,BAC,0.2190295722222222,24.0,6.0,True,False
2025-07-21,23,BAC,0.1459973666666666,15.0,5.0,True,False
2025-07-28,23,BAC,0.0362659722222222,14.0,6.0,True,False
2025-08-04,23,BAC,-0.3930058273809523,19.0,6.0,True,False
2025-08-11,23,BAC,0.4786103333333333,4.0,3.0,True,False
2025-08-18,23,BAC,-0.04158325,7.0,3.0,True,False
2025-08-25,23,BAC,-0.0814185,6.0,4.0,True,False
2025-09-01,23,BAC,0.1674797333333333,11.0,5.0,True,False
2025-09-08,23,BAC,0.2004693944444444,16.0,6.0,True,False
2025-09-15,23,BAC,0.0746192833333333,19.0,6.0,True,False
2025-09-22,23,BAC,0.03467726,10.0,5.0,True,False
2025-09-29,23,BAC,0.0437896142857142,12.0,7.0,True,False
2025-10-06,23,BAC,-0.0623967999999999,15.0,5.0,True,False
2025-10-13,23,BAC,-0.0168515523809523,31.0,6.0,True,False
2025-10-20,23,BAC,-0.0547557499999999,10.0,6.0,True,False
2025-10-27,23,BAC,-0.0452552857142857,11.0,7.0,True,False
2025-11-03,23,BAC,0.0732796759259259,19.0,6.0,True,False
2025-11-10,23,BAC,0.19398625,6.0,3.0,True,False
2025-11-17,23,BAC,0.008253,1.0,1.0,True,False
2025-11-24,23,BAC,0.0560434999999999,5.0,3.0,True,False
2025-12-01,23,BAC,-0.1931463333333333,5.0,3.0,True,False
2025-12-08,23,BAC,0.0566371666666666,4.0,3.0,True,False
2025-12-15,23,BAC,-0.0212284999999999,2.0,1.0,True,False
2025-12-22,23,BAC,0.25765425,3.0,2.0,True,False
2025-12-29,23,BAC,0.015661,1.0,1.0,True,False
2015-01-05,160,GM,0.2373019778911564,40.0,7.0,True,False
2015-01-12,160,GM,-0.0588071081871344,48.0,7.0,True,False
2015-01-19,160,GM,0.0476103238095238,19.0,5.0,True,False
2015-01-26,160,GM,0.0526630119047619,34.0,7.0,True,False
2015-02-02,160,GM,0.1472736613032581,58.0,5.0,True,False
2015-02-09,160,GM,-0.0145257669806384,49.0,7.0,True,False
2015-02-16,160,GM,-0.0921215430272108,38.0,7.0,True,False
2015-02-23,160,GM,-0.2473157968253968,22.0,6.0,True,False
2015-03-02,160,GM,0.1889538904761904,25.0,5.0,True,False
2015-03-09,160,GM,-0.1058196035826243,63.0,5.0,True,False
2015-03-16,160,GM,-0.1855289616573902,57.0,7.0,True,False
2015-03-23,160,GM,-0.0355573293650793,21.0,6.0,True,False
2015-03-30,160,GM,0.2551246893939394,33.0,7.0,True,False
2015-04-06,160,GM,-0.0475674933333333,26.0,5.0,True,False
2015-04-13,160,GM,-0.0493915406371406,38.0,6.0,True,False
2015-04-20,160,GM,-0.1468538466161616,50.0,6.0,True,False
2015-04-27,160,GM,0.2312668523809523,39.0,7.0,True,False
2015-05-04,160,GM,0.2376174861111111,23.0,6.0,True,False
2015-05-11,160,GM,-0.0126341516221873,39.0,7.0,True,False
2015-05-18,160,GM,-0.2746240612244898,48.0,7.0,True,False
2015-05-25,160,GM,-0.1275325428571428,38.0,5.0,True,False
2015-06-01,160,GM,-0.0796595836940837,35.0,6.0,True,False
2015-06-08,160,GM,-0.1788895626436781,45.0,5.0,True,False
2015-06-15,160,GM,0.1149764356060606,36.0,6.0,True,False
2015-06-22,160,GM,0.0820423157768157,34.0,6.0,True,False
2015-06-29,160,GM,-0.01855246875,23.0,4.0,True,False
2015-07-06,160,GM,-0.0786927896825396,37.0,6.0,True,False
2015-07-13,160,GM,-0.0548069082577475,67.0,7.0,True,False
2015-07-20,160,GM,0.2327981706349206,40.0,6.0,True,False
2015-07-27,160,GM,0.0327179496031746,44.0,7.0,True,False
2015-08-03,160,GM,0.1633286607142857,23.0,7.0,True,False
2015-08-10,160,GM,0.1871220785714286,18.0,6.0,True,False
2015-08-17,160,GM,0.0464151999999999,23.0,5.0,True,False
2015-08-24,160,GM,-0.33915961,17.0,5.0,True,False
2015-08-31,160,GM,-0.0299494984126984,35.0,6.0,True,False
2015-09-07,160,GM,0.0882207666666666,10.0,5.0,True,False
2015-09-14,160,GM,-0.1885529006734006,114.0,6.0,True,False
2015-09-21,160,GM,-0.2116381666666666,10.0,5.0,True,False
2015-09-28,160,GM,0.1440763132653061,38.0,7.0,True,False
2015-10-05,160,GM,-0.0759940416666666,20.0,6.0,True,False
2015-10-12,160,GM,-0.0276150619047619,35.0,7.0,True,False
2015-10-19,160,GM,-0.0079870415834165,82.0,7.0,True,False
2015-10-26,160,GM,0.0182433411576078,71.0,6.0,True,False
2015-11-02,160,GM,0.0089684569444444,46.0,6.0,True,False
2015-11-09,160,GM,-0.0651040952380952,28.0,6.0,True,False
2015-11-16,160,GM,0.1716019866666666,21.0,5.0,True,False
2015-11-23,160,GM,0.0423464611111111,13.0,6.0,True,False
2015-11-30,160,GM,0.0387991333333333,15.0,5.0,True,False
2015-12-07,160,GM,0.1925660329004329,35.0,7.0,True,False
2015-12-14,160,GM,-0.0345524444444444,30.0,6.0,True,False
2015-12-21,160,GM,0.3223594444444445,10.0,6.0,True,False
2015-12-28,160,GM,0.0024745277777777,15.0,6.0,True,False
2016-01-04,160,GM,0.2522628529388354,114.0,7.0,True,False
2016-01-11,160,GM,-0.0402806914682539,85.0,7.0,True,False
2016-01-18,160,GM,0.1036424832167832,85.0,7.0,True,False
2016-01-25,160,GM,0.1761239999999999,32.0,6.0,True,False
2016-02-01,160,GM,0.0880551835741132,101.0,6.0,True,False
2016-02-08,160,GM,-0.1652844556878306,37.0,6.0,True,False
2016-02-15,160,GM,-0.2317336365914786,39.0,7.0,True,False
2016-02-22,160,GM,-0.003081996031746,40.0,6.0,True,False
2016-02-29,160,GM,0.0998399081632653,24.0,7.0,True,False
2016-03-07,160,GM,0.095479414984472,56.0,7.0,True,False
2016-03-14,160,GM,0.1496904293040293,54.0,7.0,True,False
2016-03-21,160,GM,0.2082897261904762,16.0,7.0,True,False
2016-03-28,160,GM,0.0700233467893217,51.0,6.0,True,False
2016-04-04,160,GM,0.0817144337912088,45.0,7.0,True,False
2016-04-11,160,GM,-0.0298459285714285,41.0,7.0,True,False
2016-04-18,160,GM,0.3783656574074074,27.0,6.0,True,False
2016-04-25,160,GM,-0.0967234351851851,24.0,6.0,True,False
2016-05-02,160,GM,0.0411362471001221,35.0,6.0,True,False
2016-05-09,160,GM,-0.1482539993180229,291.0,7.0,True,False
2016-05-16,160,GM,-0.1004354988095238,56.0,7.0,True,False
2016-05-23,160,GM,-0.0125168532347282,44.0,6.0,True,False
2016-05-30,160,GM,0.0981566924242424,36.0,6.0,True,False
2016-06-06,160,GM,0.0503625732323232,46.0,6.0,True,False
2016-06-13,160,GM,0.2889133047619047,27.0,5.0,True,False
2016-06-20,160,GM,0.1078877492063492,35.0,6.0,True,False
2016-06-27,160,GM,-0.0896876488095238,23.0,5.0,True,False
2016-07-04,160,GM,0.1911897363945578,20.0,7.0,True,False
2016-07-11,160,GM,-0.2214610198670377,72.0,7.0,True,False
2016-07-18,160,GM,0.0903644547619047,63.0,7.0,True,False
2016-07-25,160,GM,0.0478702638888888,17.0,6.0,True,False
2016-08-01,160,GM,0.0602544,18.0,5.0,True,False
2016-08-08,160,GM,0.0830814693877551,31.0,7.0,True,False
2016-08-15,160,GM,-0.1300563095238095,35.0,7.0,True,False
2016-08-22,160,GM,-0.118264097041847,75.0,7.0,True,False
2016-08-29,160,GM,0.0897799365079365,33.0,7.0,True,False
2016-09-05,160,GM,0.0591050850638332,87.0,7.0,True,False
2016-09-12,160,GM,-0.0556852714285714,47.0,7.0,True,False
2016-09-19,160,GM,0.1331073596320346,77.0,7.0,True,False
2016-09-26,160,GM,-0.0308925761904761,35.0,7.0,True,False
2016-10-03,160,GM,0.0115328180672268,80.0,7.0,True,False
2016-10-10,160,GM,0.40089405,23.0,6.0,True,False
2016-10-17,160,GM,-0.0211691976190476,30.0,7.0,True,False
2016-10-24,160,GM,0.0122788120279146,64.0,7.0,True,False
2016-10-31,160,GM,-0.0477805011904762,40.0,7.0,True,False
2016-11-07,160,GM,-0.1697409027777777,25.0,6.0,True,False
2016-11-14,160,GM,0.139561875,5.0,2.0,True,False
2016-11-21,160,GM,-0.071942225,16.0,5.0,True,False
2016-11-28,160,GM,-0.0407116746031746,17.0,7.0,True,False
2016-12-05,160,GM,0.002039619047619,15.0,7.0,True,False
2016-12-12,160,GM,0.0697842095238095,39.0,7.0,True,False
2016-12-19,160,GM,-0.4280431532467532,37.0,7.0,True,False
2016-12-26,160,GM,-0.2436309866666667,11.0,5.0,True,False
2017-01-02,160,GM,-0.0451792660714285,116.0,7.0,True,False
2017-01-09,160,GM,0.1159815558213716,59.0,7.0,True,False
2017-01-16,160,GM,0.1165378605820105,107.0,7.0,True,False
2017-01-23,160,GM,0.1430062518518518,34.0,6.0,True,False
2017-01-30,160,GM,0.1355758366013071,47.0,7.0,True,False
2017-02-06,160,GM,0.1103566020737327,56.0,7.0,True,False
2017-02-13,160,GM,-0.0198856566893424,90.0,7.0,True,False
2017-02-20,160,GM,0.0395429324175824,39.0,7.0,True,False
2017-02-27,160,GM,0.1692018656462584,52.0,7.0,True,False
2017-03-06,160,GM,-0.1653395601503759,119.0,7.0,True,False
2017-03-13,160,GM,0.0070734093406593,32.0,7.0,True,False
2017-03-20,160,GM,0.0233923928571428,23.0,7.0,True,False
2017-03-27,160,GM,-0.1435968637566137,39.0,6.0,True,False
2017-04-03,160,GM,0.1435743888888888,47.0,6.0,True,False
2017-04-10,160,GM,0.3888005216862502,74.0,7.0,True,False
2017-04-17,160,GM,-0.1846965880143159,75.0,7.0,True,False
2017-04-24,160,GM,-0.065325326035076,78.0,7.0,True,False
2017-05-01,160,GM,0.0445210337301587,55.0,6.0,True,False
2017-05-08,160,GM,-0.0412115615530303,63.0,6.0,True,False
2017-05-15,160,GM,-0.1989192205445153,146.0,7.0,True,False
2017-05-22,160,GM,-0.3488394821545285,85.0,6.0,True,False
2017-05-29,160,GM,-0.0933648049886621,48.0,7.0,True,False
2017-06-05,160,GM,0.0149152269681376,83.0,7.0,True,False
2017-06-12,160,GM,0.0613378733766233,39.0,7.0,True,False
2017-06-19,160,GM,0.0387399979591836,29.0,7.0,True,False
2017-06-26,160,GM,-0.0026771878854332,67.0,6.0,True,False
2017-07-03,160,GM,-0.0183225218253968,32.0,7.0,True,False
2017-07-10,160,GM,0.0322362412698412,22.0,6.0,True,False
2017-07-17,160,GM,-0.2328406041666666,46.0,6.0,True,False
2017-07-24,160,GM,0.0507769299319727,62.0,7.0,True,False
2017-07-31,160,GM,-0.2230755177736006,56.0,7.0,True,False
2017-08-07,160,GM,0.2057424717171717,37.0,6.0,True,False
2017-08-14,160,GM,0.1549609362637362,29.0,7.0,True,False
2017-08-21,160,GM,0.1863085238095238,15.0,7.0,True,False
2017-08-28,160,GM,0.1375057666666666,11.0,5.0,True,False
2017-09-04,160,GM,-0.0813348125,11.0,4.0,True,False
2017-09-11,160,GM,0.2648873748299319,20.0,7.0,True,False
2017-09-18,160,GM,0.0707143571428571,34.0,7.0,True,False
2017-09-25,160,GM,0.1471876805555555,16.0,6.0,True,False
2017-10-02,160,GM,0.1719871598446196,74.0,7.0,True,False
2017-10-09,160,GM,0.2926776932539683,46.0,6.0,True,False
2017-10-16,160,GM,0.0581364583333333,26.0,6.0,True,False
2017-10-23,160,GM,-0.0873233291666666,69.0,6.0,True,False
2017-10-30,160,GM,-0.3048996477272727,21.0,4.0,True,False
2017-11-06,160,GM,-0.2938755771428571,15.0,5.0,True,False
2017-11-13,160,GM,0.3192777908163265,31.0,7.0,True,False
2017-11-20,160,GM,-0.016225619047619,11.0,7.0,True,False
2017-11-27,160,GM,0.1547564421768707,52.0,7.0,True,False
2017-12-04,160,GM,0.0370430633333333,20.0,5.0,True,False
2017-12-11,160,GM,0.385936357142857,10.0,7.0,True,False
2017-12-18,160,GM,0.0809907638888888,20.0,6.0,True,False
2017-12-25,160,GM,-0.251643325,13.0,5.0,True,False
2018-01-01,160,GM,-0.0805241666666666,16.0,4.0,True,False
2018-01-08,160,GM,0.1240908346000469,54.0,7.0,True,False
2018-01-15,160,GM,0.0743569490929705,38.0,7.0,True,False
2018-01-22,160,GM,-0.1514834285714285,14.0,7.0,True,False
2018-01-29,160,GM,0.31766305,12.0,5.0,True,False
2018-02-05,160,GM,0.0467527424242424,38.0,6.0,True,False
2018-02-12,160,GM,-0.3517605506021756,37.0,6.0,True,False
2018-02-19,160,GM,0.1183917275910364,65.0,6.0,True,False
2018-02-26,160,GM,0.1446275256410256,37.0,6.0,True,False
2018-03-05,160,GM,-0.2520034918367347,44.0,7.0,True,False
2018-03-12,160,GM,0.0308401347222222,45.0,7.0,True,False
2018-03-19,160,GM,0.0342232777777778,18.0,6.0,True,False
2018-03-26,160,GM,0.2118798333333333,13.0,5.0,True,False
2018-04-02,160,GM,0.0878583413365346,39.0,7.0,True,False
2018-04-09,160,GM,-0.0698890138888888,24.0,6.0,True,False
2018-04-16,160,GM,-0.1066017430555555,26.0,6.0,True,False
2018-04-23,160,GM,-0.183071537037037,38.0,6.0,True,False
2018-04-30,160,GM,0.1718321166666666,23.0,5.0,True,False
2018-05-07,160,GM,0.0396752035353535,38.0,6.0,True,False
2018-05-14,160,GM,0.0578967176870748,22.0,7.0,True,False
2018-05-21,160,GM,0.0720171865079365,15.0,6.0,True,False
2018-05-28,160,GM,0.0613821205357142,53.0,7.0,True,False
2018-06-04,160,GM,-0.0144762458333333,50.0,6.0,True,False
2018-06-11,160,GM,0.2361076335470085,67.0,6.0,True,False
2018-06-18,160,GM,0.159878106122449,31.0,7.0,True,False
2018-06-25,160,GM,-0.0498456958041958,51.0,7.0,True,False
2018-07-02,160,GM,0.0389805833333333,24.0,7.0,True,False
2018-07-09,160,GM,-0.0535004333333333,10.0,5.0,True,False
2018-07-16,160,GM,0.1820826333333333,11.0,5.0,True,False
2018-07-23,160,GM,-0.0110966909915481,62.0,7.0,True,False
2018-07-30,160,GM,0.1634321777777777,26.0,6.0,True,False
2018-08-06,160,GM,-0.0454642638888888,20.0,6.0,True,False
2018-08-13,160,GM,0.0722497499999999,7.0,4.0,True,False
2018-08-20,160,GM,0.1068125357142857,14.0,7.0,True,False
2018-08-27,160,GM,0.1876716666666666,12.0,6.0,True,False
2018-09-03,160,GM,-0.109786625,6.0,4.0,True,False
2018-09-10,160,GM,-0.0392667666666666,8.0,5.0,True,False
2018-09-17,160,GM,0.0184058333333333,4.0,3.0,True,False
2018-09-24,160,GM,0.0803064444444444,10.0,3.0,True,False
2018-10-01,160,GM,0.0611143128205128,41.0,5.0,True,False
2018-10-08,160,GM,-0.0528295476190476,14.0,7.0,True,False
2018-10-15,160,GM,0.0087372333333333,13.0,5.0,True,False
2018-10-22,160,GM,-0.0081678107843137,26.0,5.0,True,False
2018-10-29,160,GM,0.3126373419753086,46.0,6.0,True,False
2018-11-05,160,GM,0.2463355,2.0,2.0,True,False
2018-11-12,160,GM,0.782595,1.0,1.0,True,False
2018-11-19,160,GM,-0.3272884444444444,5.0,3.0,True,False
2018-11-26,160,GM,-0.2765247541245464,283.0,7.0,True,False
2018-12-03,160,GM,-0.0816896678271308,85.0,7.0,True,False
2018-12-10,160,GM,0.1331299164705882,72.0,7.0,True,False
2018-12-17,160,GM,-0.0823828418650793,31.0,6.0,True,False
2018-12-24,160,GM,-0.1992000138888888,14.0,6.0,True,False
2018-12-31,160,GM,0.2221559933333333,48.0,7.0,True,False
2019-01-07,160,GM,0.3748342769841269,44.0,7.0,True,False
2019-01-14,160,GM,-0.0381833939393939,39.0,6.0,True,False
2019-01-21,160,GM,-0.0936182428571428,34.0,7.0,True,False
2019-01-28,160,GM,0.0247790699110413,48.0,7.0,True,False
2019-02-04,160,GM,0.0530347048951048,68.0,7.0,True,False
2019-02-11,160,GM,0.3100255986111111,36.0,5.0,True,False
2019-02-18,160,GM,-0.0894145844444444,20.0,5.0,True,False
2019-02-25,160,GM,0.0156587222222222,23.0,7.0,True,False
2019-03-04,160,GM,-0.1381196886446886,53.0,7.0,True,False
2019-03-11,160,GM,-0.0317696053113552,31.0,7.0,True,False
2019-03-18,160,GM,0.1053763067778393,99.0,7.0,True,False
2019-03-25,160,GM,-0.0307836984126984,17.0,7.0,True,False
2019-04-01,160,GM,0.0116228888888888,16.0,6.0,True,False
2019-04-08,160,GM,0.2018415138888889,23.0,6.0,True,False
2019-04-15,160,GM,-0.2082794777777777,19.0,6.0,True,False
2019-04-22,160,GM,0.2860344222222222,16.0,6.0,True,False
2019-04-29,160,GM,0.0221627469696969,33.0,7.0,True,False
2019-05-06,160,GM,-0.1776309000691333,79.0,7.0,True,False
2019-05-13,160,GM,-0.2524065055555555,29.0,6.0,True,False
2019-05-20,160,GM,0.0511371458333333,21.0,4.0,True,False
2019-05-27,160,GM,-0.1238467952380952,38.0,7.0,True,False
2019-06-03,160,GM,-0.0610243614845938,41.0,6.0,True,False
2019-06-10,160,GM,-0.1309903269841269,43.0,7.0,True,False
2019-06-17,160,GM,-0.2764551583333333,18.0,6.0,True,False
2019-06-24,160,GM,-0.1540019388888888,25.0,6.0,True,False
2019-07-01,160,GM,-0.0697396619047619,26.0,6.0,True,False
2019-07-08,160,GM,-0.17519414,12.0,5.0,True,False
2019-07-15,160,GM,0.0838098055555555,23.0,6.0,True,False
2019-07-22,160,GM,0.1504254113095238,27.0,4.0,True,False
2019-07-29,160,GM,0.1192216944444444,37.0,7.0,True,False
2019-08-05,160,GM,-0.2415159899999999,19.0,5.0,True,False
2019-08-12,160,GM,-0.0613298333333333,19.0,7.0,True,False
2019-08-19,160,GM,-0.2490681666666666,8.0,6.0,True,False
2019-08-26,160,GM,0.0588769095238094,27.0,5.0,True,False
2019-09-02,160,GM,-0.0964314848205949,53.0,7.0,True,False
2019-09-09,160,GM,-0.3058874372805248,123.0,7.0,True,False
2019-09-16,160,GM,-0.245829421159885,293.0,7.0,True,False
2019-09-23,160,GM,-0.0986471740987083,117.0,7.0,True,False
2019-09-30,160,GM,-0.1721936141483307,93.0,7.0,True,False
2019-10-07,160,GM,-0.2071398101479357,121.0,7.0,True,False
2019-10-14,160,GM,0.0326544156278579,162.0,7.0,True,False
2019-10-21,160,GM,-0.154540990530303,101.0,7.0,True,False
2019-10-28,160,GM,-0.2604422644669469,86.0,7.0,True,False
2019-11-04,160,GM,-0.1064853363636363,31.0,7.0,True,False
2019-11-11,160,GM,-0.3000019111111111,17.0,5.0,True,False
2019-11-18,160,GM,-0.2218875898101898,93.0,7.0,True,False
2019-11-25,160,GM,0.15750221,13.0,5.0,True,False
2019-12-02,160,GM,-0.0022892692165898,51.0,5.0,True,False
2019-12-09,160,GM,0.2152635357142857,41.0,7.0,True,False
2019-12-16,160,GM,-0.0412041870748299,35.0,7.0,True,False
2019-12-23,160,GM,-0.2661514666666666,7.0,5.0,True,False
2019-12-30,160,GM,-0.0852586388888889,11.0,6.0,True,False
2020-01-06,160,GM,0.0763184141929499,67.0,7.0,True,False
2020-01-13,160,GM,0.0801566345238095,47.0,7.0,True,False
2020-01-20,160,GM,0.0076765189342403,44.0,7.0,True,False
2020-01-27,160,GM,0.3777441714285715,51.0,7.0,True,False
2020-02-03,160,GM,-0.082077511352657,37.0,6.0,True,False
2020-02-10,160,GM,-0.0733126991025641,34.0,5.0,True,False
2020-02-17,160,GM,0.049441299047619,50.0,6.0,True,False
2020-02-24,160,GM,0.3886434771825397,24.0,6.0,True,False
2020-03-02,160,GM,0.2870928380952381,54.0,7.0,True,False
2020-03-09,160,GM,-0.0404224714285714,24.0,7.0,True,False
2020-03-16,160,GM,0.1647080002976191,71.0,7.0,True,False
2020-03-23,160,GM,0.0144900279828785,135.0,7.0,True,False
2020-03-30,160,GM,0.0441516247165532,69.0,7.0,True,False
2020-04-06,160,GM,0.1713259333333333,42.0,6.0,True,False
2020-04-13,160,GM,0.1320826706349206,37.0,7.0,True,False
2020-04-20,160,GM,0.1011639141723356,37.0,7.0,True,False
2020-04-27,160,GM,-0.0898278506493506,52.0,7.0,True,False
2020-05-04,160,GM,0.0626116634835752,44.0,7.0,True,False
2020-05-11,160,GM,0.0738624222222222,32.0,7.0,True,False
2020-05-18,160,GM,0.3527596661616162,38.0,5.0,True,False
2020-05-25,160,GM,0.2578514,11.0,5.0,True,False
2020-06-01,160,GM,0.3273886541666667,30.0,6.0,True,False
2020-06-08,160,GM,0.083869025,33.0,6.0,True,False
2020-06-15,160,GM,0.1349441333333333,23.0,5.0,True,False
2020-06-22,160,GM,0.1848733267676767,54.0,6.0,True,False
2020-06-29,160,GM,0.1195585137600494,48.0,7.0,True,False
2020-07-06,160,GM,-0.2200345708333333,35.0,6.0,True,False
2020-07-13,160,GM,0.1086947537414966,30.0,7.0,True,False
2020-07-20,160,GM,0.1073722999999999,21.0,6.0,True,False
2020-07-27,160,GM,0.2652453216450216,55.0,7.0,True,False
2020-08-03,160,GM,0.0193572162698412,27.0,7.0,True,False
2020-08-10,160,GM,-0.3245172371031746,40.0,6.0,True,False
2020-08-17,160,GM,0.224615002494331,28.0,7.0,True,False
2020-08-24,160,GM,0.0416348095238095,21.0,7.0,True,False
2020-08-31,160,GM,0.1548474141156462,53.0,7.0,True,False
2020-09-07,160,GM,0.1225116221040189,71.0,6.0,True,False
2020-09-14,160,GM,0.1066898848290598,51.0,6.0,True,False
2020-09-21,160,GM,-0.0829911636363636,26.0,5.0,True,False
2020-09-28,160,GM,-0.0150337090277777,48.0,6.0,True,False
2020-10-05,160,GM,0.0086146015873015,20.0,6.0,True,False
2020-10-12,160,GM,0.1146324756410256,23.0,6.0,True,False
2020-10-19,160,GM,0.2668673859770115,81.0,5.0,True,False
2020-10-26,160,GM,0.160816587755102,35.0,7.0,True,False
2020-11-02,160,GM,0.1232393783333333,49.0,5.0,True,False
2020-11-09,160,GM,0.1242486971088435,69.0,7.0,True,False
2020-11-16,160,GM,0.2971491545050125,62.0,6.0,True,False
2020-11-23,160,GM,-0.1297120893357342,72.0,7.0,True,False
2020-11-30,160,GM,-0.0781556649470899,61.0,6.0,True,False
2020-12-07,160,GM,0.0682738809523809,27.0,7.0,True,False
2020-12-14,160,GM,0.3097755221088435,33.0,7.0,True,False
2020-12-21,160,GM,-0.0066700803571428,34.0,6.0,True,False
2020-12-28,160,GM,0.2011079166666666,8.0,4.0,True,False
2021-01-04,160,GM,0.303532858576764,51.0,7.0,True,False
2021-01-11,160,GM,0.3889308459983994,79.0,7.0,True,False
2021-01-18,160,GM,0.165163128066378,57.0,6.0,True,False
2021-01-25,160,GM,0.2488755689886314,76.0,6.0,True,False
2021-02-01,160,GM,-0.077724469217687,39.0,7.0,True,False
2021-02-08,160,GM,0.09008658008658,64.0,7.0,True,False
2021-02-15,160,GM,0.0168123238095238,29.0,7.0,True,False
2021-02-22,160,GM,-0.0672751428571428,23.0,7.0,True,False
2021-03-01,160,GM,0.173069431632653,35.0,7.0,True,False
