week_monday,company_id,ticker,simple_mean_stance,n_articles,n_days_covered,has_data
2024-08-05,23,BAC,0.0193342499999999,3.0,2.0,True
2024-08-12,23,BAC,-0.806564,1.0,1.0,True
2024-08-26,23,BAC,-0.1034325,3.0,2.0,True
2024-09-02,23,BAC,-0.2531974999999999,4.0,1.0,True
2024-09-09,23,BAC,-0.141627,3.0,3.0,True
2024-09-16,23,BAC,0.2681365,2.0,1.0,True
2024-09-23,23,BAC,-0.0915567499999999,3.0,2.0,True
2024-09-30,23,BAC,-0.0828506666666666,7.0,3.0,True
2024-10-07,23,BAC,-0.12974325,3.0,2.0,True
2024-10-14,23,BAC,-0.1967952222222222,5.0,3.0,True
2024-10-21,23,BAC,-0.602874,1.0,1.0,True
2024-10-28,23,BAC,-0.624556,1.0,1.0,True
2024-11-04,23,BAC,-0.11427425,3.0,2.0,True
2024-11-11,23,BAC,0.178676,1.0,1.0,True
2024-11-18,23,BAC,0.816259,1.0,1.0,True
2024-11-25,23,BAC,0.367359,1.0,1.0,True
2024-12-09,23,BAC,0.170342,1.0,1.0,True
2024-12-16,23,BAC,-0.4693415,2.0,2.0,True
2024-12-23,23,BAC,0.1727953333333333,4.0,3.0,True
2025-01-13,23,BAC,0.5597467083333333,7.0,2.0,True
2025-01-20,23,BAC,0.838476,1.0,1.0,True
2025-01-27,23,BAC,0.074272,1.0,1.0,True
2025-02-03,23,BAC,0.182024,1.0,1.0,True
2025-02-10,23,BAC,0.46616,1.0,1.0,True
2025-02-24,23,BAC,-0.2028165,3.0,2.0,True
2025-03-03,23,BAC,-0.4900981249999999,5.0,4.0,True
2025-03-10,23,BAC,-0.17143,2.0,2.0,True
2025-03-17,23,BAC,-0.652465,1.0,1.0,True
2025-03-24,23,BAC,0.137336,1.0,1.0,True
2025-04-07,23,BAC,0.055742,1.0,1.0,True
2025-04-14,23,BAC,-0.2423273222222222,10.0,3.0,True
2025-04-21,23,BAC,-0.161572,3.0,3.0,True
2025-04-28,23,BAC,-0.757604,1.0,1.0,True
2025-05-12,23,BAC,-0.1130055,2.0,2.0,True
2025-05-19,23,BAC,-0.2282975,2.0,1.0,True
2025-06-09,23,BAC,0.010006,2.0,2.0,True
2025-06-23,23,BAC,-0.25595,2.0,1.0,True
2025-06-30,23,BAC,0.189733,1.0,1.0,True
2025-07-07,23,BAC,0.261627,2.0,2.0,True
2025-07-14,23,BAC,-0.0878855,6.0,3.0,True
2025-07-21,23,BAC,0.2823180833333333,5.0,2.0,True
2025-07-28,23,BAC,-0.204716,2.0,2.0,True
2025-08-04,23,BAC,-0.8666,2.0,2.0,True
2025-09-08,23,BAC,0.0846753333333333,3.0,3.0,True
2025-09-15,23,BAC,-0.3314745,2.0,2.0,True
2025-09-22,23,BAC,-0.33825,1.0,1.0,True
2025-09-29,23,BAC,0.291991,1.0,1.0,True
2025-10-13,23,BAC,0.2418137999999999,10.0,4.0,True
2025-10-20,23,BAC,0.052652,1.0,1.0,True
2025-11-03,23,BAC,-0.957245,1.0,1.0,True
2025-11-10,23,BAC,0.044802,1.0,1.0,True
2025-12-15,23,BAC,-0.0212284999999999,2.0,1.0,True
2015-01-05,160,GM,0.240543561111111,13.0,6.0,True
2015-01-12,160,GM,-0.3360866363636363,21.0,5.0,True
2015-01-19,160,GM,-0.0085334166666666,9.0,4.0,True
2015-01-26,160,GM,-0.2550302777777777,10.0,6.0,True
2015-02-02,160,GM,0.2124396907894737,30.0,4.0,True
2015-02-09,160,GM,-0.0014655857142857,27.0,7.0,True
2015-02-16,160,GM,-0.400939875,8.0,4.0,True
2015-02-23,160,GM,-0.4068056111111111,8.0,3.0,True
2015-03-02,160,GM,-0.1050302777777777,6.0,3.0,True
2015-03-09,160,GM,-0.1763606023809523,36.0,4.0,True
2015-03-16,160,GM,-0.4163158254545454,25.0,5.0,True
2015-03-23,160,GM,-0.2163133333333333,11.0,3.0,True
2015-03-30,160,GM,-0.0170915777777777,10.0,3.0,True
2015-04-06,160,GM,-0.0339993266666666,12.0,5.0,True
2015-04-13,160,GM,-0.3493247277777778,22.0,5.0,True
2015-04-20,160,GM,0.011947979793233,31.0,4.0,True
2015-04-27,160,GM,0.1548723472222222,24.0,6.0,True
2015-05-04,160,GM,0.2795564583333333,8.0,4.0,True
2015-05-11,160,GM,-0.05032035,16.0,5.0,True
2015-05-18,160,GM,-0.4191955844155844,29.0,7.0,True
2015-05-25,160,GM,0.0798656499999999,11.0,5.0,True
2015-06-01,160,GM,-0.2325735866666666,15.0,5.0,True
2015-06-08,160,GM,-0.39549438,20.0,5.0,True
2015-06-15,160,GM,0.1370891111111111,14.0,6.0,True
2015-06-22,160,GM,-0.385746,3.0,3.0,True
2015-06-29,160,GM,-0.2977668333333333,5.0,3.0,True
2015-07-06,160,GM,-0.1138550976430976,28.0,6.0,True
2015-07-13,160,GM,-0.1213100502645502,28.0,3.0,True
2015-07-20,160,GM,0.2728274427083333,23.0,4.0,True
2015-07-27,160,GM,0.3141651972222222,21.0,4.0,True
2015-08-03,160,GM,-0.07173344,9.0,5.0,True
2015-08-10,160,GM,-0.1171425,5.0,2.0,True
2015-08-17,160,GM,-0.0043476666666666,5.0,3.0,True
2015-08-24,160,GM,-0.2155411333333333,7.0,5.0,True
2015-08-31,160,GM,0.0591176944444444,15.0,6.0,True
2015-09-07,160,GM,-0.0271,2.0,1.0,True
2015-09-14,160,GM,-0.3939521892857143,84.0,4.0,True
2015-09-21,160,GM,-0.955712,1.0,1.0,True
2015-09-28,160,GM,0.5400982708333333,16.0,4.0,True
2015-10-05,160,GM,0.0430350555555555,8.0,3.0,True
2015-10-12,160,GM,0.0274802,14.0,5.0,True
2015-10-19,160,GM,0.1075673273809524,41.0,7.0,True
2015-10-26,160,GM,0.0568446798913043,53.0,4.0,True
2015-11-02,160,GM,0.056505244047619,25.0,6.0,True
2015-11-09,160,GM,-0.15887425,10.0,4.0,True
2015-11-16,160,GM,0.4761580555555555,8.0,3.0,True
2015-11-23,160,GM,0.424321,3.0,2.0,True
2015-11-30,160,GM,0.0819136666666666,3.0,3.0,True
2015-12-07,160,GM,0.2594109259259259,13.0,3.0,True
2015-12-14,160,GM,0.0449948333333333,11.0,3.0,True
2015-12-28,160,GM,-0.1667038333333333,4.0,2.0,True
2016-01-04,160,GM,0.2025963064888011,65.0,6.0,True
2016-01-11,160,GM,-0.1870649333333333,14.0,5.0,True
2016-01-18,160,GM,0.3490588402777777,24.0,6.0,True
2016-01-25,160,GM,0.1417892666666666,8.0,5.0,True
2016-02-01,160,GM,0.3276815749999999,29.0,4.0,True
2016-02-08,160,GM,-0.151674375,7.0,4.0,True
2016-02-15,160,GM,-0.4032198068181818,16.0,4.0,True
2016-02-22,160,GM,0.6184033333333333,3.0,3.0,True
2016-02-29,160,GM,-0.1909205,5.0,4.0,True
2016-03-07,160,GM,0.2985732895238095,28.0,5.0,True
2016-03-14,160,GM,0.3477730416666667,10.0,4.0,True
2016-03-21,160,GM,0.24795875,5.0,4.0,True
2016-03-28,160,GM,0.1236171111111111,32.0,6.0,True
2016-04-04,160,GM,0.1638372,10.0,5.0,True
2016-04-11,160,GM,-0.3422396826923077,17.0,4.0,True
2016-04-18,160,GM,0.6566545833333333,19.0,4.0,True
2016-04-25,160,GM,0.05106,6.0,3.0,True
2016-05-02,160,GM,-0.1177926874999999,8.0,4.0,True
2016-05-09,160,GM,-0.2654308939056113,126.0,3.0,True
2016-05-16,160,GM,-0.0105697083333333,20.0,6.0,True
2016-05-23,160,GM,0.1252512904761905,19.0,5.0,True
2016-05-30,160,GM,0.0416570666666666,12.0,4.0,True
2016-06-06,160,GM,0.1404621,10.0,5.0,True
2016-06-13,160,GM,0.24749375,3.0,2.0,True
2016-06-20,160,GM,0.125673125,7.0,4.0,True
2016-06-27,160,GM,-0.6014390000000001,6.0,3.0,True
2016-07-11,160,GM,-0.3226238692307692,29.0,5.0,True
2016-07-18,160,GM,0.274866488,36.0,5.0,True
2016-07-25,160,GM,-0.0491074999999999,5.0,2.0,True
2016-08-01,160,GM,-0.35520575,3.0,2.0,True
2016-08-08,160,GM,-0.1582272222222222,11.0,6.0,True
2016-08-15,160,GM,-0.3965281666666666,6.0,2.0,True
2016-08-22,160,GM,-0.3233378192918192,29.0,7.0,True
2016-08-29,160,GM,-0.2398577999999999,20.0,4.0,True
2016-09-05,160,GM,0.0789243333333333,35.0,7.0,True
2016-09-12,160,GM,-0.0633664469696969,22.0,6.0,True
2016-09-19,160,GM,0.4136473857142858,16.0,5.0,True
2016-09-26,160,GM,0.496408,3.0,2.0,True
2016-10-03,160,GM,0.473637625,5.0,2.0,True
2016-10-10,160,GM,0.6422654999999999,2.0,2.0,True
2016-10-17,160,GM,-0.168325,3.0,3.0,True
2016-10-24,160,GM,0.3538963802083333,21.0,4.0,True
2016-10-31,160,GM,-0.16621,15.0,2.0,True
2016-11-07,160,GM,-0.2347787222222222,12.0,3.0,True
2016-11-14,160,GM,0.0544532499999999,3.0,2.0,True
2016-11-21,160,GM,-0.1198516,8.0,3.0,True
2016-11-28,160,GM,-0.0147816666666666,3.0,3.0,True
2016-12-05,160,GM,0.452953,2.0,1.0,True
2016-12-12,160,GM,0.09403325,6.0,3.0,True
2016-12-19,160,GM,-0.5937397123809525,21.0,5.0,True
2016-12-26,160,GM,-0.90868,1.0,1.0,True
2017-01-02,160,GM,0.1855814797619047,23.0,6.0,True
2017-01-09,160,GM,0.193525625,13.0,4.0,True
2017-01-16,160,GM,0.1514206303030303,59.0,5.0,True
2017-01-23,160,GM,-0.0570704666666666,9.0,5.0,True
2017-01-30,160,GM,0.1471827564102564,20.0,4.0,True
2017-02-06,160,GM,0.0105366611111111,25.0,3.0,True
2017-02-13,160,GM,-0.1476629587301587,38.0,7.0,True
2017-02-20,160,GM,0.1795428999999999,7.0,5.0,True
2017-02-27,160,GM,0.0961715125396825,26.0,5.0,True
2017-03-06,160,GM,0.0039952537037037,73.0,6.0,True
2017-03-13,160,GM,-0.0073666166666666,14.0,5.0,True
2017-03-20,160,GM,-0.702956,3.0,3.0,True
2017-03-27,160,GM,0.1404318,6.0,2.0,True
2017-04-03,160,GM,0.25502687,14.0,5.0,True
2017-04-10,160,GM,0.4494529666666667,19.0,5.0,True
2017-04-17,160,GM,0.042747582046332,46.0,4.0,True
2017-04-24,160,GM,-0.2039270237254902,40.0,5.0,True
2017-05-01,160,GM,-0.0472946363636363,13.0,3.0,True
2017-05-08,160,GM,0.0337209083333333,19.0,4.0,True
2017-05-15,160,GM,-0.0046795822091886,47.0,5.0,True
2017-05-22,160,GM,-0.7473338952380952,18.0,5.0,True
2017-05-29,160,GM,-0.038705975,15.0,5.0,True
2017-06-05,160,GM,-0.1161639317460317,30.0,6.0,True
2017-06-12,160,GM,0.0261399611111111,17.0,4.0,True
2017-06-19,160,GM,-0.31002325,6.0,4.0,True
2017-06-26,160,GM,-0.1741831935064935,26.0,5.0,True
2017-07-03,160,GM,0.0983807777777778,11.0,6.0,True
2017-07-10,160,GM,-0.046528,2.0,1.0,True
2017-07-17,160,GM,-0.1545327499999999,9.0,4.0,True
2017-07-24,160,GM,0.0809152236842105,25.0,4.0,True
2017-07-31,160,GM,-0.2706766282051281,24.0,6.0,True
2017-08-07,160,GM,-0.2433289166666667,9.0,4.0,True
2017-08-14,160,GM,-0.3953529999999999,5.0,4.0,True
2017-08-21,160,GM,-0.4015767499999999,3.0,2.0,True
2017-08-28,160,GM,-0.02391,3.0,1.0,True
2017-09-04,160,GM,-0.1219695,4.0,3.0,True
2017-09-11,160,GM,0.33735475,5.0,4.0,True
2017-09-18,160,GM,0.0326613599999999,15.0,5.0,True
2017-09-25,160,GM,0.1599656666666666,3.0,3.0,True
2017-10-02,160,GM,0.5046737,25.0,5.0,True
2017-10-09,160,GM,0.2708005514285715,25.0,5.0,True
2017-10-16,160,GM,0.03208475,3.0,2.0,True
2017-10-23,160,GM,-0.0298133866666666,31.0,3.0,True
2017-10-30,160,GM,-0.55877875,3.0,2.0,True
2017-11-13,160,GM,0.2252024,15.0,5.0,True
2017-11-20,160,GM,-0.947169,1.0,1.0,True
2017-11-27,160,GM,0.3204947,21.0,4.0,True
2017-12-04,160,GM,-0.4094505,3.0,2.0,True
2017-12-11,160,GM,-0.1888115,2.0,2.0,True
2017-12-18,160,GM,0.2376809999999999,3.0,2.0,True
2017-12-25,160,GM,0.498847,4.0,1.0,True
2018-01-01,160,GM,-0.187860125,6.0,4.0,True
2018-01-08,160,GM,0.502672875,18.0,4.0,True
2018-01-15,160,GM,-0.1110404375,9.0,4.0,True
2018-01-22,160,GM,-0.61141425,3.0,2.0,True
2018-01-29,160,GM,0.303325,1.0,1.0,True
2018-02-05,160,GM,0.04016547008547,17.0,3.0,True
2018-02-12,160,GM,-0.26992954,14.0,5.0,True
2018-02-19,160,GM,0.0755128069444444,34.0,5.0,True
2018-02-26,160,GM,-0.1256446041666666,14.0,4.0,True
2018-03-05,160,GM,-0.2477318,17.0,5.0,True
2018-03-12,160,GM,-0.0740785125,17.0,4.0,True
2018-03-19,160,GM,-0.980923,1.0,1.0,True
2018-03-26,160,GM,-0.3228816666666667,4.0,2.0,True
2018-04-02,160,GM,-0.0611782095238095,14.0,5.0,True
2018-04-09,160,GM,-0.5789660095238094,13.0,5.0,True
2018-04-16,160,GM,-0.2355464999999999,8.0,5.0,True
2018-04-23,160,GM,-0.3452581303030303,22.0,5.0,True
2018-04-30,160,GM,0.2230006666666666,5.0,3.0,True
2018-05-07,160,GM,0.0404932499999999,12.0,4.0,True
2018-05-14,160,GM,-0.003626,2.0,1.0,True
2018-05-21,160,GM,0.441587,1.0,1.0,True
2018-05-28,160,GM,0.2038402877192982,25.0,5.0,True
2018-06-04,160,GM,0.1041293333333333,10.0,3.0,True
2018-06-11,160,GM,0.3708047261904761,13.0,4.0,True
2018-06-18,160,GM,0.240804,4.0,2.0,True
2018-06-25,160,GM,0.2766490555555555,6.0,3.0,True
2018-07-02,160,GM,-0.320142,3.0,3.0,True
2018-07-09,160,GM,0.7925405,2.0,2.0,True
2018-07-16,160,GM,0.4870515,2.0,2.0,True
2018-07-23,160,GM,-0.289897814849624,29.0,4.0,True
2018-07-30,160,GM,0.1405563333333333,6.0,3.0,True
2018-08-06,160,GM,-0.3125664999999999,2.0,2.0,True
2018-08-20,160,GM,-0.207125,2.0,2.0,True
2018-09-10,160,GM,-0.1229596666666666,5.0,3.0,True
2018-09-17,160,GM,-0.0358305,2.0,2.0,True
2018-09-24,160,GM,0.0927766666666666,7.0,2.0,True
2018-10-01,160,GM,0.5612777,26.0,2.0,True
2018-10-08,160,GM,-0.3329252499999999,3.0,2.0,True
2018-10-15,160,GM,-0.4206625,2.0,2.0,True
2018-10-22,160,GM,-0.5118893,6.0,2.0,True
2018-10-29,160,GM,0.7745514277777777,24.0,3.0,True
2018-11-19,160,GM,-0.104453,2.0,1.0,True
2018-11-26,160,GM,-0.3524159645985484,97.0,7.0,True
2018-12-03,160,GM,-0.2369059999999999,16.0,7.0,True
2018-12-10,160,GM,0.1678482321428571,21.0,4.0,True
2018-12-17,160,GM,-0.241732625,6.0,4.0,True
2018-12-24,160,GM,-0.3986933333333333,3.0,3.0,True
2018-12-31,160,GM,-0.2429015669191919,22.0,3.0,True
2019-01-07,160,GM,0.2957934166666667,21.0,4.0,True
2019-01-14,160,GM,0.2819405,3.0,2.0,True
2019-01-21,160,GM,0.08599625,3.0,2.0,True
2019-01-28,160,GM,-0.0501117835497835,27.0,7.0,True
2019-02-04,160,GM,0.055276125,37.0,6.0,True
2019-02-11,160,GM,0.1768245,11.0,3.0,True
2019-02-18,160,GM,0.4094410833333333,6.0,3.0,True
2019-02-25,160,GM,0.0451765857142857,12.0,5.0,True
2019-03-04,160,GM,-0.48937854,15.0,5.0,True
2019-03-11,160,GM,-0.512429,5.0,3.0,True
2019-03-18,160,GM,0.2517871055555555,37.0,6.0,True
2019-03-25,160,GM,0.2096273809523809,9.0,3.0,True
2019-04-01,160,GM,-0.5905144999999999,5.0,3.0,True
2019-04-08,160,GM,-0.038943,6.0,3.0,True
2019-04-15,160,GM,-0.400218375,5.0,4.0,True
2019-04-22,160,GM,-0.23143325,3.0,2.0,True
2019-04-29,160,GM,-0.24057699,22.0,5.0,True
2019-05-06,160,GM,-0.0968319980158729,27.0,4.0,True
2019-05-13,160,GM,-0.0651643333333333,5.0,3.0,True
2019-05-20,160,GM,0.1941735,6.0,2.0,True
2019-05-27,160,GM,0.0028199199999999,11.0,5.0,True
2019-06-03,160,GM,0.0425685039682539,18.0,6.0,True
2019-06-10,160,GM,-0.2507305079365079,11.0,3.0,True
2019-06-17,160,GM,-0.001087,1.0,1.0,True
2019-06-24,160,GM,-0.0048829999999999,3.0,2.0,True
2019-07-01,160,GM,-0.17286975,8.0,4.0,True
2019-07-08,160,GM,-0.2829486666666667,3.0,3.0,True
2019-07-15,160,GM,0.210998,3.0,3.0,True
2019-07-22,160,GM,0.0810099374999999,9.0,2.0,True
2019-07-29,160,GM,-0.3033395555555556,15.0,3.0,True
2019-08-05,160,GM,-0.0237557777777777,5.0,3.0,True
2019-08-12,160,GM,0.1619295,2.0,1.0,True
2019-08-26,160,GM,-0.65171925,3.0,2.0,True
2019-09-02,160,GM,0.0547264999999999,13.0,3.0,True
2019-09-09,160,GM,-0.2708049274509803,88.0,6.0,True
2019-09-16,160,GM,-0.3018098004659084,129.0,7.0,True
2019-09-23,160,GM,-0.1753425940170939,41.0,6.0,True
2019-09-30,160,GM,-0.1788609357666143,51.0,7.0,True
2019-10-07,160,GM,-0.2213614179271708,60.0,7.0,True
2019-10-14,160,GM,0.1372399583791022,108.0,6.0,True
2019-10-21,160,GM,-0.1160971222222222,64.0,6.0,True
2019-10-28,160,GM,-0.3008343343253968,49.0,6.0,True
2019-11-04,160,GM,-0.0928076666666666,9.0,2.0,True
2019-11-11,160,GM,-0.6517891333333333,7.0,3.0,True
2019-11-18,160,GM,-0.3860754448924731,55.0,4.0,True
2019-11-25,160,GM,0.3875455,2.0,2.0,True
2019-12-02,160,GM,0.207026425490196,29.0,5.0,True
2019-12-09,160,GM,0.0879582301587301,20.0,6.0,True
2019-12-16,160,GM,-0.3224978095238095,18.0,4.0,True
2019-12-23,160,GM,-0.479558,2.0,2.0,True
2019-12-30,160,GM,-0.6077490000000001,2.0,1.0,True
2020-01-06,160,GM,-0.0648472738095238,26.0,7.0,True
2020-01-13,160,GM,0.0717384999999999,14.0,6.0,True
2020-01-20,160,GM,0.1223373599999999,20.0,5.0,True
2020-01-27,160,GM,0.1848478928571428,22.0,4.0,True
2020-02-03,160,GM,-0.1585342051282051,17.0,3.0,True
2020-02-10,160,GM,0.1180222083333333,8.0,4.0,True
2020-02-17,160,GM,-0.0753372566666667,25.0,5.0,True
2020-02-24,160,GM,0.460343,1.0,1.0,True
2020-03-02,160,GM,0.6617177589285714,24.0,3.0,True
2020-03-09,160,GM,0.22072975,4.0,2.0,True
2020-03-16,160,GM,-0.1165789166666666,23.0,5.0,True
2020-03-23,160,GM,-0.2092531331578947,30.0,5.0,True
2020-03-30,160,GM,-0.0232542559523809,26.0,7.0,True
2020-04-06,160,GM,0.1606183161764705,22.0,4.0,True
2020-04-13,160,GM,0.410271,6.0,4.0,True
2020-04-20,160,GM,-0.2180182599999999,10.0,5.0,True
2020-04-27,160,GM,-0.368458488095238,21.0,4.0,True
2020-05-04,160,GM,0.0745736369047619,22.0,4.0,True
2020-05-11,160,GM,-0.1635764,9.0,5.0,True
2020-05-18,160,GM,0.292463875,9.0,4.0,True
2020-05-25,160,GM,0.19075975,4.0,2.0,True
2020-06-01,160,GM,0.57117,3.0,3.0,True
2020-06-08,160,GM,0.1738687499999999,4.0,4.0,True
2020-06-15,160,GM,-0.4953451111111111,5.0,3.0,True
2020-06-22,160,GM,-0.2187857708333333,13.0,4.0,True
2020-06-29,160,GM,-0.4399459678571428,17.0,4.0,True
2020-07-06,160,GM,-0.45669748,16.0,5.0,True
2020-07-13,160,GM,-0.1490885,4.0,4.0,True
2020-07-27,160,GM,0.2340186111111111,25.0,4.0,True
2020-08-03,160,GM,0.0781252916666666,10.0,4.0,True
2020-08-10,160,GM,-0.3456171357142856,19.0,6.0,True
2020-08-17,160,GM,0.2092373333333333,4.0,2.0,True
2020-08-24,160,GM,-0.1819265,2.0,1.0,True
2020-08-31,160,GM,0.3839627222222221,22.0,3.0,True
2020-09-07,160,GM,0.4697413423423422,43.0,3.0,True
2020-09-14,160,GM,0.1628544,14.0,4.0,True
2020-09-21,160,GM,-0.460445875,5.0,2.0,True
2020-09-28,160,GM,-0.32170871875,23.0,4.0,True
2020-10-05,160,GM,0.0139171666666666,6.0,3.0,True
2020-10-12,160,GM,-0.0266056666666666,3.0,3.0,True
2020-10-19,160,GM,0.21855765,30.0,4.0,True
2020-10-26,160,GM,0.4599029,6.0,5.0,True
2020-11-02,160,GM,0.2928295909090909,26.0,4.0,True
2020-11-09,160,GM,0.0431959854797979,34.0,6.0,True
2020-11-16,160,GM,0.5342487714285714,26.0,5.0,True
2020-11-23,160,GM,0.0314062416666666,34.0,6.0,True
2020-11-30,160,GM,-0.2355236787439613,33.0,6.0,True
2020-12-07,160,GM,0.552909,1.0,1.0,True
2020-12-14,160,GM,0.3474594583333333,7.0,2.0,True
2020-12-21,160,GM,-0.1842350833333333,13.0,4.0,True
2021-01-04,160,GM,0.4350153809523809,10.0,3.0,True
2021-01-11,160,GM,0.2993714999999999,13.0,6.0,True
2021-01-18,160,GM,0.2204959666666666,21.0,5.0,True
2021-01-25,160,GM,0.3829877744252873,50.0,4.0,True
2021-02-01,160,GM,-0.2215944166666666,7.0,3.0,True
2021-02-08,160,GM,0.1647470443485086,33.0,7.0,True
2021-02-15,160,GM,0.182687,4.0,3.0,True
2021-02-22,160,GM,0.013605,1.0,1.0,True
2021-03-01,160,GM,-0.1208685,13.0,5.0,True
2021-03-08,160,GM,0.3833003333333333,7.0,3.0,True
2021-03-15,160,GM,-0.3034267254689755,40.0,7.0,True
2021-03-22,160,GM,-0.07222439,19.0,5.0,True
2021-03-29,160,GM,0.206469625,13.0,5.0,True
2021-04-05,160,GM,0.2642060583333334,14.0,3.0,True
2021-04-12,160,GM,0.0695151666666666,11.0,4.0,True
2021-04-19,160,GM,0.1467875,4.0,2.0,True
2021-04-26,160,GM,0.2883698674242424,19.0,4.0,True
2021-05-03,160,GM,0.1520959074074074,21.0,3.0,True
2021-05-10,160,GM,-0.14555775,5.0,4.0,True
2021-05-24,160,GM,0.5438394999999999,5.0,3.0,True
2021-05-31,160,GM,0.3568490238095237,10.0,2.0,True
2021-06-07,160,GM,0.1338379999999999,3.0,3.0,True
2021-06-14,160,GM,0.3434763088888889,39.0,5.0,True
2021-06-21,160,GM,0.2071677499999999,3.0,2.0,True
2021-06-28,160,GM,0.2199085625,21.0,4.0,True
2021-07-05,160,GM,-0.1239996666666666,13.0,3.0,True
2021-07-12,160,GM,-0.05993175,7.0,4.0,True
2021-07-19,160,GM,-0.2158219777777777,29.0,6.0,True
2021-07-26,160,GM,0.363513,3.0,3.0,True
2021-08-02,160,GM,-0.19779925,26.0,5.0,True
2021-08-09,160,GM,-0.4451549166666667,7.0,3.0,True
2021-08-16,160,GM,-0.1490122447058823,27.0,5.0,True
2021-08-23,160,GM,-0.4488446714285715,12.0,5.0,True
2021-08-30,160,GM,-0.42852155,16.0,4.0,True
2021-09-06,160,GM,-0.293623425,13.0,4.0,True
2021-09-13,160,GM,0.0953563,11.0,5.0,True
2021-09-20,160,GM,0.476662,14.0,4.0,True
2021-09-27,160,GM,0.0729949666666666,15.0,3.0,True
2021-10-04,160,GM,0.5407712131652661,32.0,5.0,True
2021-10-11,160,GM,-0.1348999642857143,19.0,4.0,True
2021-10-18,160,GM,0.4903262499999999,4.0,4.0,True
2021-10-25,160,GM,-0.3553131041666666,24.0,4.0,True
2021-11-01,160,GM,-0.043284,1.0,1.0,True
2021-11-08,160,GM,0.3132623333333333,4.0,3.0,True
2021-11-15,160,GM,0.051087,1.0,1.0,True
2021-11-22,160,GM,0.41448,6.0,3.0,True
2021-11-29,160,GM,0.0742966153846153,17.0,3.0,True
2021-12-06,160,GM,0.4647548619047619,14.0,3.0,True
2021-12-13,160,GM,-0.18411995,11.0,2.0,True
2021-12-20,160,GM,-0.134115,3.0,1.0,True
2022-01-03,160,GM,0.3246936503759398,40.0,6.0,True
2022-01-10,160,GM,0.1751639333333333,7.0,3.0,True
2022-01-17,160,GM,0.3529124,15.0,5.0,True
2022-01-24,160,GM,0.6340210128205128,20.0,4.0,True
2022-01-31,160,GM,0.3448264555555556,20.0,5.0,True
2022-02-07,160,GM,0.138105875,6.0,2.0,True
2022-02-14,160,GM,0.3029048888888889,6.0,3.0,True
2022-02-21,160,GM,-0.2218955,2.0,2.0,True
2022-02-28,160,GM,-0.21779234,17.0,5.0,True
2022-03-07,160,GM,0.5086370833333334,7.0,3.0,True
2022-03-14,160,GM,0.17935925,9.0,4.0,True
2022-03-21,160,GM,-0.0119885714285714,10.0,4.0,True
2022-03-28,160,GM,0.4322367777777778,15.0,6.0,True
2022-04-04,160,GM,0.7196692619047619,21.0,3.0,True
2022-04-11,160,GM,0.3546585,3.0,2.0,True
2022-04-18,160,GM,-0.1520083333333333,3.0,3.0,True
2022-04-25,160,GM,0.1317648636363636,20.0,3.0,True
2022-05-09,160,GM,0.3609402222222222,8.0,3.0,True
2022-05-16,160,GM,0.0759743333333333,3.0,3.0,True
2022-05-23,160,GM,-0.3660676666666667,3.0,3.0,True
2022-05-30,160,GM,0.2926650625,7.0,4.0,True
2022-06-06,160,GM,-0.1538809999999999,4.0,4.0,True
2022-06-13,160,GM,0.0659155,4.0,4.0,True
2022-06-20,160,GM,-0.2479055,2.0,2.0,True
2022-06-27,160,GM,-0.1839502533333333,29.0,5.0,True
2022-07-04,160,GM,-0.3570304166666667,8.0,3.0,True
2022-07-11,160,GM,-0.0044178333333333,5.0,3.0,True
2022-07-18,160,GM,0.4886871999999999,8.0,5.0,True
2022-07-25,160,GM,-0.1586191984126984,37.0,6.0,True
2022-08-01,160,GM,-0.5108471666666666,4.0,3.0,True
2022-08-08,160,GM,-0.1481355833333333,7.0,4.0,True
2022-08-15,160,GM,0.0025878749999999,17.0,3.0,True
2022-08-22,160,GM,0.3776125,2.0,2.0,True
2022-08-29,160,GM,0.1080865555555555,11.0,3.0,True
2022-09-05,160,GM,-0.2971514166666666,6.0,3.0,True
2022-09-12,160,GM,0.0968709999999999,5.0,4.0,True
2022-09-19,160,GM,0.3113406074074074,25.0,6.0,True
2022-09-26,160,GM,0.19807425,5.0,4.0,True
2022-10-03,160,GM,-0.0619785555555555,13.0,3.0,True
2022-10-10,160,GM,0.3901053,8.0,4.0,True
2022-10-17,160,GM,0.2419595555555556,6.0,3.0,True
2022-10-24,160,GM,0.0763865043572984,32.0,6.0,True
2022-10-31,160,GM,0.0333255,4.0,2.0,True
2022-11-07,160,GM,0.2521613333333333,8.0,4.0,True
2022-11-14,160,GM,0.7024710833333333,19.0,5.0,True
2022-11-21,160,GM,-0.5422555,2.0,2.0,True
2022-11-28,160,GM,0.3773309999999999,2.0,2.0,True
2022-12-05,160,GM,0.3771306249999999,10.0,3.0,True
2022-12-12,160,GM,0.0307339095238095,22.0,5.0,True
2022-12-19,160,GM,-0.2010333888888889,9.0,3.0,True
2022-12-26,160,GM,-0.0074779999999999,1.0,1.0,True
2023-01-02,160,GM,0.10028696,16.0,5.0,True
2023-01-09,160,GM,0.12479,1.0,1.0,True
2023-01-16,160,GM,0.1522453214285714,12.0,4.0,True
2023-01-23,160,GM,-0.17400375,5.0,4.0,True
2023-01-30,160,GM,0.485165948051948,31.0,4.0,True
2023-02-06,160,GM,0.2481533166666666,10.0,4.0,True
