ticker,week_monday,gap_type,method,imputed_value
ABNB,2021-01-25,B,linear_interpolation,-0.3524975
ABNB,2021-02-01,B,linear_interpolation,-0.060815749999999946
ABNB,2021-03-08,A,forward_fill,-0.0675473333333333
ABNB,2021-04-05,A,forward_fill,0.017677
ABNB,2021-04-19,A,forward_fill,0.459496
ABNB,2021-05-03,A,forward_fill,0.345091
ABNB,2021-05-31,A,forward_fill,-0.2034605
ABNB,2021-06-07,A,forward_fill,-0.2034605
ABNB,2021-06-21,A,forward_fill,0.604319
ABNB,2021-07-12,A,forward_fill,-0.917581
ABNB,2021-07-19,A,forward_fill,-0.917581
ABNB,2021-08-16,B,linear_interpolation,-0.18078033333333338
ABNB,2021-08-23,B,linear_interpolation,-0.07770216666666671
ABNB,2021-08-30,B,linear_interpolation,0.025375999999999954
ABNB,2021-09-06,B,linear_interpolation,0.1284541666666666
ABNB,2021-09-13,B,linear_interpolation,0.23153233333333323
ABNB,2021-10-04,B,linear_interpolation,0.7815392333333333
ABNB,2021-10-11,B,linear_interpolation,0.7085444666666667
ABNB,2021-10-18,B,linear_interpolation,0.6355497
ABNB,2021-10-25,B,linear_interpolation,0.5625549333333333
ABNB,2021-11-15,B,linear_interpolation,0.1921955416666667
ABNB,2021-11-22,B,linear_interpolation,0.04934308333333337
ABNB,2021-11-29,B,linear_interpolation,-0.09350937499999995
ABNB,2021-12-06,B,linear_interpolation,-0.23636183333333327
ABNB,2021-12-13,B,linear_interpolation,-0.37921429166666654
ABNB,2021-12-20,B,linear_interpolation,-0.5220667499999999
ABNB,2021-12-27,B,linear_interpolation,-0.6649192083333333
ABNB,2022-01-10,A,forward_fill,-0.8077716666666667
ABNB,2022-01-24,A,forward_fill,0.167177
ABNB,2022-02-07,A,forward_fill,0.034182
ABNB,2022-03-07,B,linear_interpolation,-0.05532477380952376
ABNB,2022-03-14,B,linear_interpolation,0.023991380952380986
ABNB,2022-03-21,B,linear_interpolation,0.10330753571428575
ABNB,2022-03-28,B,linear_interpolation,0.18262369047619048
ABNB,2022-04-04,B,linear_interpolation,0.2619398452380952
ABNB,2022-04-25,A,forward_fill,0.422613
ABNB,2022-05-16,A,forward_fill,0.6595519999999999
ABNB,2022-06-20,A,forward_fill,-0.87128
ABNB,2022-07-25,A,forward_fill,-0.3001424
ABNB,2022-08-08,B,linear_interpolation,0.23415631111111113
ABNB,2022-08-15,B,linear_interpolation,0.25978548333333334
ABNB,2022-08-22,B,linear_interpolation,0.28541465555555556
ABNB,2022-08-29,B,linear_interpolation,0.3110438277777778
ABNB,2022-09-12,A,forward_fill,0.336673
ABNB,2022-10-03,A,forward_fill,0.202728
ABNB,2022-10-10,A,forward_fill,0.202728
ABNB,2022-11-21,A,forward_fill,0.2644904999999999
ABNB,2022-12-12,A,forward_fill,-0.143116
ABNB,2023-01-02,B,linear_interpolation,-0.34302462499999997
ABNB,2023-01-09,B,linear_interpolation,-0.44850175000000003
ABNB,2023-01-16,B,linear_interpolation,-0.553978875
ABNB,2023-02-06,A,forward_fill,0.844858
ABNB,2023-02-20,A,forward_fill,0.4351673756613756
ABNB,2023-03-13,B,linear_interpolation,-0.670062875
ABNB,2023-03-20,B,linear_interpolation,-0.75401675
ABNB,2023-03-27,B,linear_interpolation,-0.8379706250000001
ABNB,2023-04-10,A,forward_fill,-0.9219245
ABNB,2023-04-17,A,forward_fill,-0.9219245
ABNB,2023-05-22,A,forward_fill,0.658338
ABNB,2023-07-03,A,forward_fill,-0.4929630833333334
ABNB,2023-07-10,A,forward_fill,-0.4929630833333334
ABNB,2023-07-24,A,forward_fill,0.716637
ABNB,2023-08-28,A,forward_fill,-0.234379
ABNB,2023-09-25,A,forward_fill,-0.298447625
ABNB,2023-10-23,A,forward_fill,-0.9490158333333332
ABNB,2023-11-27,A,forward_fill,-0.969474
ABNB,2023-12-25,A,forward_fill,-0.3480717499999999
ABNB,2024-01-08,B,linear_interpolation,-0.7220790500000001
ABNB,2024-01-15,B,linear_interpolation,-0.49696860000000004
ABNB,2024-01-22,B,linear_interpolation,-0.27185815
ABNB,2024-01-29,B,linear_interpolation,-0.04674770000000006
ABNB,2024-02-05,B,linear_interpolation,0.1783627499999999
ABNB,2024-02-19,B,linear_interpolation,0.3635853142857143
ABNB,2024-02-26,B,linear_interpolation,0.3236974285714286
ABNB,2024-03-04,B,linear_interpolation,0.2838095428571428
ABNB,2024-03-11,B,linear_interpolation,0.24392165714285713
