company_id,symbol,date,daily_return,sp500_return,vix,post
111,SBUX,2016-01-25,-0.018048277736373852,-0.015637982053378963,24.1499996185303,0
111,SBUX,2016-01-26,0.012396048260493897,0.014144335590226431,22.5,0
111,SBUX,2016-01-27,-0.06103250766848678,-0.010863483795639506,23.1100006103516,0
111,SBUX,2016-01-28,-0.0005461273543970746,0.005528577205787588,22.4200000762939,0
111,SBUX,2016-01-29,0.020936903552456254,0.0247602174153414,20.2000007629395,0
111,SBUX,2016-02-01,0.018686186826139206,-0.00044323658717015935,19.9799995422363,0
111,SBUX,2016-02-02,-0.016665738300196242,-0.018743090830274922,21.9799995422363,0
111,SBUX,2016-02-03,-0.01652613303397299,0.004992038934619414,21.6499996185303,0
111,SBUX,2016-02-04,0.01900577513452495,0.0015267325638141926,21.8400001525879,0
111,SBUX,2016-02-05,-0.05008897259845391,-0.018481246310869337,23.3799991607666,0
111,SBUX,2016-02-08,-0.04111071048791459,-0.014153935656373462,26.0,0
111,SBUX,2016-02-09,0.017960549761351086,-0.0006636203533073592,26.5400009155273,0
111,SBUX,2016-02-10,0.04184443396379467,-0.00018895027740828407,26.2900009155273,0
111,SBUX,2016-02-11,0.021757046602729258,-0.012301161792504733,28.1399993896484,0
111,SBUX,2016-02-12,0.0026252022940322917,0.019518049565855122,25.3999996185303,0
111,SBUX,2016-02-16,0.04978195224717896,0.01651665412216241,24.1100006103516,0
111,SBUX,2016-02-17,0.11243562372557858,0.01648043921048603,22.3099994659424,0
111,SBUX,2016-02-18,0.013265335780106469,-0.004665713707027619,21.6399993896484,0
111,SBUX,2016-02-19,0.0253923549645807,-2.6032942938902792e-05,20.5300006866455,0
111,SBUX,2016-02-22,0.0036456449331105922,0.014454197186153817,19.3799991607666,0
111,SBUX,2016-02-23,-0.020591302917051246,-0.012454371867771763,20.9799995422363,0
111,SBUX,2016-02-24,0.0018385863296552785,0.004439786812972857,20.7199993133545,0
111,SBUX,2016-02-25,-0.0006327642177916815,0.011348275359951865,19.1100006103516,0
111,SBUX,2016-02-26,-0.007234447618515438,-0.0018701144822791393,19.8099994659424,0
111,SBUX,2016-02-29,0.008722267357056612,-0.008120976341902342,20.5499992370605,0
111,SBUX,2016-03-01,0.024272578237794606,0.023868791801894718,17.7000007629395,0
111,SBUX,2016-03-02,0.004205537775585633,0.004094308735004493,17.0900001525879,0
111,SBUX,2016-03-03,0.001283344280830212,0.0034987406745825567,16.7000007629395,0
111,SBUX,2016-03-04,-0.00409066148883408,0.0033058923144386743,16.8600006103516,0
111,SBUX,2016-03-07,-0.004839163857973561,0.0008850141950174084,17.3500003814697,0
111,SBUX,2016-03-08,-0.006705634965639584,-0.011240108649505087,18.6700000762939,0
111,SBUX,2016-03-09,0.007109527440577024,0.0050523932937867055,18.3400001525879,0
111,SBUX,2016-03-10,0.0014551355569152324,0.00015580493345068724,18.0499992370605,0
111,SBUX,2016-03-11,0.025584218663898373,0.01639550053418848,16.5,0
111,SBUX,2016-03-14,-0.0008591543945416502,-0.001260972921287129,16.9200000762939,0
111,SBUX,2016-03-15,0.004827488485146025,-0.0018369416879204792,16.8400001525879,0
111,SBUX,2016-03-16,0.014157813443503864,0.005600351545632654,14.9899997711182,0
111,SBUX,2016-03-17,-0.0030569289427039292,0.006595236486620859,14.4399995803833,0
111,SBUX,2016-03-18,-0.001960168133145812,0.004405643688967897,14.0200004577637,0
111,SBUX,2016-03-21,0.0046793740715742604,0.0009855772666846896,13.789999961853,0
111,SBUX,2016-03-22,-0.02302831792943494,-0.000877387766836879,14.1700000762939,0
111,SBUX,2016-03-23,-0.010080483756612857,-0.006386031602501285,14.9399995803833,0
111,SBUX,2016-03-24,-0.0037668506147778835,-0.0003780702927851376,14.7399997711182,0
111,SBUX,2016-03-28,-0.010882194543581636,0.0005452554858313974,15.2399997711182,0
111,SBUX,2016-03-29,0.016207789918650573,0.008816651779288476,13.8199996948242,0
111,SBUX,2016-03-30,0.006988411380788984,0.004350315260639448,13.5600004196167,0
111,SBUX,2016-03-31,-0.021313168589813247,-0.00203975921756705,13.9499998092651,0
111,SBUX,2016-04-01,0.008332273357638753,0.006330915127309877,13.1000003814697,0
111,SBUX,2016-04-04,-0.013803173181560324,-0.003208322345054082,14.1199998855591,0
111,SBUX,2016-04-05,-0.0020910259011688304,-0.010144492387214377,15.4200000762939,0
111,SBUX,2016-04-06,0.01089081343324283,0.010507619269939372,14.0900001525879,0
111,SBUX,2016-04-07,-0.012768740871979989,-0.011975786526205012,16.1599998474121,0
111,SBUX,2016-04-08,-0.0018409219180101077,0.0027865779152880243,15.3599996566772,0
111,SBUX,2016-04-11,-0.007471540010195121,-0.0027397858070188352,16.2600002288818,0
111,SBUX,2016-04-12,0.028189974175893973,0.0096621337827838,14.8500003814697,0
111,SBUX,2016-04-13,0.013443221862968535,0.01004013710204088,13.8400001525879,0
111,SBUX,2016-04-14,0.014137604437830964,0.0001729273803483533,13.7200002670288,0
111,SBUX,2016-04-15,-0.0033596903502810527,-0.0009842848497145784,13.6199998855591,0
111,SBUX,2016-04-18,0.016119662976543436,0.006541025289023228,13.3500003814697,0
111,SBUX,2016-04-19,-0.005608101901111717,0.0030844851678346608,13.2399997711182,0
111,SBUX,2016-04-20,0.0031357495507964295,0.0007615448773992117,13.2799997329712,0
111,SBUX,2016-04-21,-0.0074074651611665265,-0.005194027008290192,13.9499998092651,0
111,SBUX,2016-04-22,-0.001119282402472388,4.785972478082989e-05,13.2200002670288,0
111,SBUX,2016-04-25,-0.0024132428330563283,-0.0018120458796383465,14.0799999237061,0
111,SBUX,2016-04-26,-0.0009886838773311979,0.0018727515871905798,13.960000038147,0
111,SBUX,2016-04-27,0.014835744921656513,0.001649352800310755,13.7700004577637,0
111,SBUX,2016-04-28,-0.026704013299408746,-0.009230768513682652,15.2200002670288,0
111,SBUX,2016-04-29,0.01978638835722024,-0.005063088369821722,15.6999998092651,0
111,SBUX,2016-05-02,0.009697278793710407,0.007809946463542827,14.6800003051758,0
111,SBUX,2016-05-03,-0.0015108617662248358,-0.008676638198860664,15.6000003814697,0
111,SBUX,2016-05-04,-0.07500160428603009,-0.005936889314214544,16.0499992370605,0
111,SBUX,2016-05-05,-0.009728460505347591,-0.0002390081258001331,15.9099998474121,0
111,SBUX,2016-05-06,0.007454696998043353,0.0031746390805036384,14.7200002670288,0
111,SBUX,2016-05-09,-0.004143541879411017,0.0007534970439868616,14.5699996948242,0
111,SBUX,2016-05-10,0.018756046463075604,0.012483643435067249,13.6300001144409,0
111,SBUX,2016-05-11,-0.0007569840147684248,-0.009561518078546327,14.6899995803833,0
111,SBUX,2016-05-12,0.011788895807930633,-0.0001694649071644072,14.4099998474121,0
111,SBUX,2016-05-13,-0.0028153937808989005,-0.00847828902508041,15.039999961853,0
111,SBUX,2016-05-16,0.003777466408131369,0.009796652464963085,14.6800003051758,0
111,SBUX,2016-05-17,-0.004246332434457045,-0.009411297455333645,15.5699996948242,0
111,SBUX,2016-05-18,-0.008411350512440574,0.00020517873267866804,15.9499998092651,0
111,SBUX,2016-05-19,-0.013383088300953805,-0.003706707658226005,16.3299999237061,0
111,SBUX,2016-05-20,-0.0008157929270848907,0.006019504059596059,15.1999998092651,0
111,SBUX,2016-05-23,-0.00944543036711909,-0.0020854589704891735,15.8199996948242,0
111,SBUX,2016-05-24,0.015466814284091024,0.013681382686285826,14.4200000762939,0
111,SBUX,2016-05-25,0.010782756182975861,0.006974740643369559,13.8999996185303,0
111,SBUX,2016-05-26,-0.0009131957121725209,-0.00021044390350322129,13.4300003051758,0
111,SBUX,2016-05-27,0.0031363137730933133,0.004286857336424754,13.1199998855591,0
111,SBUX,2016-05-31,-0.006810886874405009,-0.0010052630048559275,14.1899995803833,0
111,SBUX,2016-06-01,0.010812092525245509,0.0011350423274503196,14.1999998092651,0
111,SBUX,2016-06-02,0.009389726404657406,0.0028246780734553223,13.6300001144409,0
111,SBUX,2016-06-03,0.009077468345915607,-0.002911814656949452,13.4700002670288,0
111,SBUX,2016-06-06,0.036406181655546765,0.004897281193053882,13.6499996185303,0
111,SBUX,2016-06-07,0.008079243610703779,0.0012894462510633087,14.0500001907349,0
111,SBUX,2016-06-08,-0.003801332073247732,0.0033095665337075086,14.0799999237061,0
111,SBUX,2016-06-09,-0.010894362296659743,-0.0017177585589538413,14.6400003433228,0
111,SBUX,2016-06-10,-0.015797763492806594,-0.009175181182794367,17.0300006866455,0
111,SBUX,2016-06-13,-0.0026006436120856735,-0.008115191387155773,20.9699993133545,0
111,SBUX,2016-06-14,-0.00864331271233254,-0.0017988851350955182,20.5,0
111,SBUX,2016-06-15,0.001012314995689323,-0.0018407128700851372,20.1399993896484,0
111,SBUX,2016-06-16,0.014148591610199768,0.0031329906996742096,19.3700008392334,0
111,SBUX,2016-06-17,-0.011065910575119742,-0.0032579654199809127,19.4099998474121,0
111,SBUX,2016-06-20,0.024991546716754298,0.00580818525653326,18.3700008392334,0
111,SBUX,2016-06-21,0.0008123985078212215,0.002712061607464289,18.4799995422363,0
111,SBUX,2016-06-22,0.012694901736618691,-0.0016515636618127383,21.1700000762939,0
111,SBUX,2016-06-23,0.022130758060886713,0.01336407865930278,17.25,0
111,SBUX,2016-06-24,-0.11369584285050294,-0.035919799994431734,25.7600002288818,0
111,SBUX,2016-06-27,-0.0374063133656114,-0.01809650217612302,23.8500003814697,0
111,SBUX,2016-06-28,0.015344761198423429,0.01777016508725926,18.75,0
111,SBUX,2016-06-29,0.02919692042044386,0.017032672570028273,16.6399993896484,0
111,SBUX,2016-06-30,0.007261335233262223,0.013565044705922347,15.6300001144409,0
111,SBUX,2016-07-01,0.015187201293140218,0.00194860235588723,14.7700004577637,0
111,SBUX,2016-07-05,0.006044148666084714,-0.006847477437932237,15.5799999237061,0
111,SBUX,2016-07-06,0.013340776601760362,0.005352963242081676,14.960000038147,0
111,SBUX,2016-07-07,0.0040400938631088845,-0.0008715778419239317,14.7600002288818,0
111,SBUX,2016-07-08,0.024821521811136726,0.015253349296718177,13.1999998092651,0
111,SBUX,2016-07-11,0.016224696822012552,0.003408615474199461,13.539999961853,0
111,SBUX,2016-07-12,-0.004144801990662139,0.007009293213798395,13.5500001907349,0
111,SBUX,2016-07-13,-0.005039359613931427,0.00013476775533982632,13.039999961853,0
111,SBUX,2016-07-14,0.005624903911254142,0.00525920411762093,12.8199996948242,0
111,SBUX,2016-07-15,-0.011595764007911624,-0.0009289473209127541,12.6700000762939,0
111,SBUX,2016-07-18,0.008109396442981476,0.002382294987840705,12.4399995803833,0
111,SBUX,2016-07-19,-0.010705487212996245,-0.0014351736522938419,11.9700002670288,0
111,SBUX,2016-07-20,0.01946485324422631,0.004270300173431885,11.7700004577637,0
111,SBUX,2016-07-21,-0.01502778808050742,-0.003612528916297486,12.7399997711182,0
111,SBUX,2016-07-22,-0.0038273703118282265,0.004553964713003289,12.0200004577637,0
111,SBUX,2016-07-25,-0.004316632534061782,-0.0030114751244342264,12.8699998855591,0
111,SBUX,2016-07-26,0.0021639256099041937,0.0003227842443460638,13.0500001907349,0
111,SBUX,2016-07-27,-3.777010176608808e-05,-0.0011985421207814095,12.8299999237061,0
111,SBUX,2016-07-28,0.001223086967896636,0.0016062090221755643,12.7200002670288,0
111,SBUX,2016-07-29,0.018633726552052865,0.0016313092573088106,11.8699998855591,0
111,SBUX,2016-08-01,0.003901263572260616,-0.0012697872845152114,12.4399995803833,0
111,SBUX,2016-08-02,-0.007890458963193847,-0.006361619481225378,13.3699998855591,0
111,SBUX,2016-08-03,0.019147115902838685,0.0031339432802557354,12.8599996566772,0
111,SBUX,2016-08-04,-0.008132078450335922,0.00021257188969192597,12.4200000762939,0
111,SBUX,2016-08-05,0.039875356107188065,0.008603496447961101,11.3900003433228,0
111,SBUX,2016-08-08,-0.00651954343844019,-0.0009071655678379864,11.5,0
111,SBUX,2016-08-09,0.0014307083438418466,0.0003897939364765346,11.6599998474121,0
111,SBUX,2016-08-10,-0.0005189942477533682,-0.0028646859974036376,12.0500001907349,0
111,SBUX,2016-08-11,0.0004551592819646011,0.004734588012062169,11.6800003051758,0
111,SBUX,2016-08-12,0.0007534128236672544,-0.0007960463737501922,11.5500001907349,0
111,SBUX,2016-08-15,-0.006264185665089239,0.0027929092187690685,11.8100004196167,0
111,SBUX,2016-08-16,0.006789735133359676,-0.00547907701986905,12.6400003433228,0
111,SBUX,2016-08-17,0.013161493132052504,0.001868589648029051,12.1899995803833,0
111,SBUX,2016-08-18,0.011119608281062066,0.0021996173129046337,11.4300003051758,0
111,SBUX,2016-08-19,-0.007671129621839912,-0.0014402713809749113,11.3400001525879,0
111,SBUX,2016-08-22,-0.005593571452810697,-0.000563323157221185,12.2700004577637,0
111,SBUX,2016-08-23,-0.00106743929267894,0.0019517694055308787,12.3800001144409,0
111,SBUX,2016-08-24,-0.008639697305054872,-0.005240276852734871,13.4499998092651,0
111,SBUX,2016-08-25,0.0038079684495178068,-0.0013652276243513173,13.6300001144409,0
111,SBUX,2016-08-26,0.0029952778010811087,-0.0015788165944199406,13.6499996185303,0
111,SBUX,2016-08-29,0.0038033007874884728,0.005228047221710774,12.9399995803833,0
111,SBUX,2016-08-30,-0.006062294305430482,-0.0019536804841114863,13.1199998855591,0
111,SBUX,2016-08-31,0.0001269297119210755,-0.0023758642617150993,13.4200000762939,0
111,SBUX,2016-09-01,0.0013129264650599826,-4.1384533048027805e-05,13.4799995422363,0
111,SBUX,2016-09-02,0.003003000643828191,0.004201041336424849,11.9799995422363,0
111,SBUX,2016-09-06,0.009916732207569279,0.0029816787577114923,12.0200004577637,0
111,SBUX,2016-09-07,0.004906144943921609,-0.0001463852229309781,11.9399995803833,0
111,SBUX,2016-09-08,0.0012605097865960868,-0.0022230136296667036,12.5100002288818,0
111,SBUX,2016-09-09,-0.022084209000935218,-0.02452206896667508,17.5,0
111,SBUX,2016-09-12,0.01577903034176309,0.01467705274849096,15.1599998474121,0
111,SBUX,2016-09-13,-0.014106625641766568,-0.014830674258895948,17.8500003814697,0
111,SBUX,2016-09-14,0.009484758306258723,-0.0005876766502063147,18.1399993896484,0
111,SBUX,2016-09-15,0.019477068806143638,0.010109273363029914,16.2999992370605,0
111,SBUX,2016-09-16,0.0019419886446654377,-0.0037722947474507773,15.3699998855591,0
111,SBUX,2016-09-19,-0.008211989683035159,-1.8603060785604697e-05,15.5299997329712,0
111,SBUX,2016-09-20,0.0006490584547862444,0.0002991382171499968,15.9200000762939,0
111,SBUX,2016-09-21,0.010351963158032218,0.010917162352442444,13.3000001907349,0
111,SBUX,2016-09-22,0.0012773856140773088,0.006499784427785649,12.0200004577637,0
111,SBUX,2016-09-23,-0.006214812065895692,-0.00573677446354337,12.289999961853,0
111,SBUX,2016-09-26,-0.006596754639855318,-0.008587762798917709,14.5,0
111,SBUX,2016-09-27,0.004381033076342078,0.006444170055012188,13.1000003814697,0
111,SBUX,2016-09-28,0.0031235218584424462,0.005296554012835575,12.3900003433228,0
111,SBUX,2016-09-29,0.010253537873551322,-0.009321411497187015,14.0200004577637,0
111,SBUX,2016-09-30,-0.0010115086005132445,0.007967969231286176,13.289999961853,0
111,SBUX,2016-10-03,0.010349933081303053,-0.0032606955294726125,13.5699996948242,0
111,SBUX,2016-10-04,0.0015470519431297625,-0.0049555622707156965,13.6300001144409,0
111,SBUX,2016-10-05,0.005748864726455416,0.0042966906501935576,12.9899997711182,0
111,SBUX,2016-10-06,-0.004767912187413237,0.00048155976529717925,12.8400001525879,0
111,SBUX,2016-10-07,-0.007125397169782222,-0.0032534833570118105,13.4799995422363,0
111,SBUX,2016-10-10,-0.003135475905694962,0.004605905039596125,13.3800001144409,0
111,SBUX,2016-10-11,-0.010954456059284245,-0.012446471596532338,15.3599996566772,0
111,SBUX,2016-10-12,-0.002865043280722679,0.001146589037580359,15.9099998474121,0
111,SBUX,2016-10-13,-0.008468233654526869,-0.0030992637479612117,16.6900005340576,0
111,SBUX,2016-10-14,-0.002045132496240276,0.00020160447857309194,16.1200008392334,0
111,SBUX,2016-10-17,-0.0013337291367644388,-0.003037994040303138,16.2099990844727,0
111,SBUX,2016-10-18,0.012047586718610725,0.006160403318245855,15.2799997329712,0
111,SBUX,2016-10-19,0.00978019456554624,0.0021919710189710617,14.4099998474121,0
111,SBUX,2016-10-20,-0.00061940677531791,-0.0013757239543792377,13.75,0
111,SBUX,2016-10-21,-0.000612959402269242,-8.414160005176807e-05,13.3400001525879,0
111,SBUX,2016-10-24,0.003005410735124281,0.004749839541692946,13.0200004577637,0
111,SBUX,2016-10-25,0.004912341220327576,-0.0037977277864983394,13.460000038147,0
111,SBUX,2016-10-26,-0.00667324683996362,-0.0017404116452881535,14.2399997711182,0
111,SBUX,2016-10-27,-0.0041791916829931886,-0.0029867267366989747,15.3599996566772,0
111,SBUX,2016-10-28,0.008065309975138435,-0.0031082993435224138,16.1900005340576,0
111,SBUX,2016-10-31,-0.0004000012762080951,-0.00012227640782913607,17.0599994659424,0
111,SBUX,2016-11-01,-0.004904160350789333,-0.006786883476427641,18.5599994659424,0
111,SBUX,2016-11-02,-0.01477173649995156,-0.00652550029741239,19.3199996948242,0
111,SBUX,2016-11-03,-0.005002306839150039,-0.004423400838946101,22.0799999237061,0
111,SBUX,2016-11-04,-0.00960990935583339,-0.0016661307322337615,22.5100002288818,0
111,SBUX,2016-11-07,0.03935323307386418,0.022223543967337278,18.7099990844727,0
111,SBUX,2016-11-08,0.06606631048720257,0.0037719744542996647,18.7399997711182,0
111,SBUX,2016-11-09,-0.004986799532894826,0.011077020753253342,14.3800001144409,0
111,SBUX,2016-11-10,-0.010151259083419517,0.0019507459501284519,14.7399997711182,0
111,SBUX,2016-11-11,-0.00879487583141525,-0.0013979503036608554,14.1700000762939,0
111,SBUX,2016-11-14,-0.03340782818897137,-0.00011550278622274313,14.4799995422363,0
111,SBUX,2016-11-15,0.005553167659663183,0.007480797417763307,13.3699998855591,0
111,SBUX,2016-11-16,0.003860011208421721,-0.0015822634216101639,13.7200002670288,0
111,SBUX,2016-11-17,0.006432778453659749,0.004676369608375142,13.3500003814697,0
111,SBUX,2016-11-18,-0.0036685145929377105,-0.002386798421690206,12.8500003814697,0
111,SBUX,2016-11-21,0.01116535015069453,0.0074614006258433285,12.4200000762939,0
111,SBUX,2016-11-22,0.007374373515820931,0.002165432272904111,12.4099998474121,0
111,SBUX,2016-11-23,-0.009397920324623943,0.0008080244329033981,12.4300003051758,0
111,SBUX,2016-11-25,0.0004536420857090828,0.003914386891670674,12.3400001525879,0
111,SBUX,2016-11-28,0.00222779514603344,-0.005254535631502799,13.1499996185303,0
111,SBUX,2016-11-29,-0.0031473496679981228,0.0013352930642269722,12.8999996185303,0
111,SBUX,2016-11-30,-0.010912684917989246,-0.0026534040390964186,13.3299999237061,0
111,SBUX,2016-12-01,-0.01597403018789756,-0.0035155289737457407,14.0699996948242,0
111,SBUX,2016-12-02,-0.0045010276550128125,0.00039700650631591117,14.1199998855591,0
111,SBUX,2016-12-05,0.01816689092958601,0.005821305253253195,12.1400003433228,0
111,SBUX,2016-12-06,0.0033738555997897546,0.0034108883546988267,11.789999961853,0
111,SBUX,2016-12-07,0.01476609885857072,0.013163241364864575,12.2200002670288,0
111,SBUX,2016-12-08,0.014164587129276152,0.0021593430473272335,12.6400003433228,0
111,SBUX,2016-12-09,0.0060115100003026445,0.005938984786955759,11.75,0
111,SBUX,2016-12-12,-0.013607413537549906,-0.0011374349205595102,12.6400003433228,0
111,SBUX,2016-12-13,0.002166986481116906,0.006539774750587091,12.7200002670288,0
111,SBUX,2016-12-14,-0.007570907152437023,-0.00811717185395111,13.1899995803833,0
111,SBUX,2016-12-15,-0.01782856981752723,0.0038832279549072535,12.789999961853,0
111,SBUX,2016-12-16,-0.011270812204376313,-0.0017506226204834219,12.1999998092651,0
111,SBUX,2016-12-19,0.003065317833397474,0.001975120701520394,11.710000038147,0
111,SBUX,2016-12-20,0.009013814322892388,0.0036375121488696482,11.4499998092651,0
111,SBUX,2016-12-21,0.002336401797802923,-0.0024573614565177593,11.2700004577637,0
111,SBUX,2016-12-22,-0.016217675608460547,-0.0018629737285675851,11.4300003051758,0
111,SBUX,2016-12-23,0.0032808879998227347,0.0012517152775348706,11.4399995803833,0
111,SBUX,2016-12-27,0.004858079116533354,0.0022483727122095676,11.9899997711182,0
111,SBUX,2016-12-28,-0.008678153680897083,-0.008356529175972627,12.9499998092651,0
111,SBUX,2016-12-29,-0.00020258443201415233,-0.000293304709629405,13.3699998855591,0
111,SBUX,2016-12-30,-0.009525991068240036,-0.004637050227782158,14.039999961853,0
111,SBUX,2017-01-03,0.00785093817815774,0.008486575281279274,12.8500003814697,0
111,SBUX,2017-01-04,0.0065782664362008525,0.005722273788525856,11.8500003814697,0
111,SBUX,2017-01-05,0.011033444945267146,-0.0007706704833204681,11.6700000762939,0
111,SBUX,2017-01-06,0.011219134225317173,0.0035169592193697863,11.3199996948242,0
111,SBUX,2017-01-09,0.005964858760850955,-0.0035485942758867184,11.5600004196167,0
111,SBUX,2017-01-10,0.0036676299136686463,0.0,11.4899997711182,0
111,SBUX,2017-01-11,0.0005600917376062942,0.0028296382793233654,11.2600002288818,0
111,SBUX,2017-01-12,0.0016144409880596289,-0.0021448089967596173,11.539999961853,0
111,SBUX,2017-01-13,0.004699097138480601,0.0018498402425362048,11.2299995422363,0
111,SBUX,2017-01-17,-0.003680990146384233,-0.0029675026899970147,11.8699998855591,0
111,SBUX,2017-01-18,0.0011233077719126072,0.0017637540575008437,12.4799995422363,0
111,SBUX,2017-01-19,-0.0018418892222082928,-0.003609308355419394,12.7799997329712,0
111,SBUX,2017-01-20,0.0038920499255727936,0.003366237154707852,11.539999961853,0
111,SBUX,2017-01-23,0.006459517131962356,-0.002690124758069401,11.7700004577637,0
111,SBUX,2017-01-24,0.00536346042940683,0.006564593637664151,11.0699996948242,0
111,SBUX,2017-01-25,0.009908252288021169,0.008026090549617448,10.8100004196167,0
111,SBUX,2017-01-26,0.0016595531010796805,-0.0007353844075136395,10.6300001144409,0
111,SBUX,2017-01-27,0.013582672649085525,-0.000866463892926328,10.5799999237061,0
111,SBUX,2017-01-30,-0.0003807039639641685,-0.006009543517695892,11.8800001144409,0
111,SBUX,2017-01-31,-0.016963003167081325,-0.0008899054071440649,11.9899997711182,0
111,SBUX,2017-02-01,0.00011430799632283772,0.00029836348965073256,11.8100004196167,0
111,SBUX,2017-02-02,-0.0007745171667598028,0.0005703094032936118,11.9300003051758,0
111,SBUX,2017-02-03,0.00590184367512081,0.007264758098647794,10.9700002670288,0
111,SBUX,2017-02-06,0.002400004442135506,-0.002115356985885164,11.3699998855591,0
111,SBUX,2017-02-07,0.007257985301340142,0.00022682918569594257,11.289999961853,0
111,SBUX,2017-02-08,0.0015575864311989651,0.0006933223855400961,11.4499998092651,0
111,SBUX,2017-02-09,0.00664508044098544,0.005752546449780516,10.8800001144409,0
111,SBUX,2017-02-10,0.021515946969053346,0.003566050102845164,10.8500003814697,0
111,SBUX,2017-02-13,-0.00020042940783882024,0.005245845097992419,11.0699996948242,0
111,SBUX,2017-02-14,-0.005400417503304444,0.004007335176634763,10.7399997711182,0
111,SBUX,2017-02-15,0.007127668706622403,0.004992308919898214,11.9700002670288,0
111,SBUX,2017-02-16,-4.8587299858238175e-05,-0.0008641180363413437,11.7600002288818,0
111,SBUX,2017-02-17,-0.006962290067545673,0.0016785565287558146,11.4899997711182,0
111,SBUX,2017-02-21,0.005863093547761489,0.006048066160828425,11.5699996948242,0
111,SBUX,2017-02-22,0.002877881208196431,-0.001082200145408052,11.7399997711182,0
111,SBUX,2017-02-23,-0.008766530019049368,0.00041898672168572126,11.710000038147,0
111,SBUX,2017-02-24,-0.0034447777083564945,0.0014933641914423035,11.4700002670288,0
111,SBUX,2017-02-27,0.0002390672824283957,0.0010179830611165563,12.0900001525879,0
111,SBUX,2017-02-28,0.05644569761630769,-0.0025783763780462543,12.9200000762939,0
111,SBUX,2017-03-01,0.00524905239610729,0.013673854659866258,12.539999961853,0
111,SBUX,2017-03-02,0.0006865356911678333,-0.005859880503598425,11.8100004196167,0
111,SBUX,2017-03-03,0.00042082061020032313,0.0005038772720600271,10.960000038147,0
111,SBUX,2017-03-06,-0.0028181836218483802,-0.0032772408480052917,11.2399997711182,0
111,SBUX,2017-03-07,0.0036122708997052833,-0.0029133737680216987,11.4499998092651,0
111,SBUX,2017-03-08,0.0040484649121648175,-0.002284215165048731,11.8599996566772,0
111,SBUX,2017-03-09,0.0034012288828595416,0.0007998953585612867,12.3000001907349,0
111,SBUX,2017-03-10,0.0027552635798258063,0.003268670195698986,11.6599998474121,0
