week_monday,company_id,ticker,simple_mean_stance,n_articles,n_days_covered,has_data,is_imputed,weekly_log_return,n_trading_days,flag_short_week,flag_extreme,weekly_log_return_raw,d_simple_mean_stance,d_weekly_log_return
2016-07-25,157,ABNB,-0.4306483749999999,6.0,4.0,True,False,0.0323189850937941,5.0,False,False,0.0323189850937941,-0.5360421527777777,0.0342493492189914
2016-08-01,157,ABNB,0.269083,8.0,4.0,True,False,-0.0129709425340345,5.0,False,False,-0.0129709425340345,0.6997313749999999,-0.0452899276278286
2016-08-08,157,ABNB,0.1277210555555555,10.0,6.0,True,False,0.0135940288338867,5.0,False,False,0.0135940288338867,-0.14136194444444453,0.0265649713679212
2016-08-15,157,ABNB,0.1277210555555555,0.0,,False,True,-0.0108604162808401,5.0,False,False,-0.0108604162808401,0.0,-0.024454445114726803
2016-08-22,157,ABNB,0.2311504583333333,7.0,4.0,True,False,-0.0063199692572473,5.0,False,False,-0.0063199692572473,0.10342940277777782,0.004540447023592801
2016-08-29,157,ABNB,0.088276,3.0,2.0,True,False,-0.0067850597159222,5.0,False,False,-0.0067850597159222,-0.14287445833333332,-0.0004650904586749006
2016-09-05,157,ABNB,-0.93674,1.0,1.0,True,False,-0.0461554439381561,4.0,False,False,-0.0461554439381561,-1.025016,-0.0393703842222339
2016-09-12,157,ABNB,-0.1149775,2.0,2.0,True,False,-0.0020070658356754,5.0,False,False,-0.0020070658356754,0.8217625000000001,0.0441483781024807
2016-09-19,157,ABNB,0.265465375,11.0,4.0,True,False,0.039829781797346,5.0,False,False,0.039829781797346,0.380442875,0.0418368476330214
2016-09-26,157,ABNB,0.265465375,0.0,,False,True,0.0127266683860538,5.0,False,False,0.0127266683860538,0.0,-0.027103113411292203
2016-10-03,157,ABNB,-0.43292925,3.0,2.0,True,False,0.0061392253778573,5.0,False,False,0.0061392253778573,-0.6983946249999999,-0.0065874430081965
2016-10-10,157,ABNB,0.1873973333333333,3.0,3.0,True,False,-0.0497612302399086,5.0,False,False,-0.0497612302399086,0.6203265833333333,-0.0559004556177659
2016-10-17,157,ABNB,-0.091470025,9.0,4.0,True,False,0.0108107882630545,5.0,False,False,0.0108107882630545,-0.2788673583333333,0.06057201850296311
2016-10-24,157,ABNB,-0.237217625,7.0,4.0,True,False,-0.052945863911876,5.0,False,False,-0.052945863911876,-0.14574759999999998,-0.0637566521749305
2016-10-31,157,ABNB,-0.0014429999999999,2.0,2.0,True,False,0.0251324858434713,5.0,False,False,0.0251324858434713,0.2357746250000001,0.0780783497553473
2016-11-07,157,ABNB,-0.78914225,3.0,2.0,True,False,0.0452166158118632,5.0,False,False,0.0452166158118632,-0.7876992500000002,0.020084129968391904
2016-11-14,157,ABNB,0.2048914722222222,12.0,6.0,True,False,-0.0291015706282502,5.0,False,False,-0.0291015706282502,0.9940337222222222,-0.0743181864401134
2016-11-21,157,ABNB,-0.0929558333333333,6.0,3.0,True,False,-0.0033362144163042,4.0,False,False,-0.0033362144163042,-0.2978473055555555,0.025765356211946
2016-11-28,157,ABNB,-0.3689754375,16.0,4.0,True,False,-0.0193437852501765,5.0,False,False,-0.0193437852501765,-0.2760196041666667,-0.0160075708338723
2016-12-05,157,ABNB,-0.6398646666666666,5.0,3.0,True,False,0.0502706868741786,5.0,False,False,0.0502706868741786,-0.27088922916666663,0.06961447212435509
2016-12-12,157,ABNB,0.2759186666666666,7.0,5.0,True,False,-0.0084587810782652,5.0,False,False,-0.0084587810782652,0.9157833333333332,-0.0587294679524438
2016-12-19,157,ABNB,0.100879,2.0,1.0,True,False,0.0062966995554241,5.0,False,False,0.0062966995554241,-0.1750396666666666,0.0147554806336893
2016-12-26,157,ABNB,-0.7471675,2.0,2.0,True,False,-0.0110583642591994,4.0,False,False,-0.0110583642591994,-0.8480464999999999,-0.017355063814623498
2017-01-02,157,ABNB,0.3610454999999999,4.0,2.0,True,False,0.0519627346069917,4.0,False,False,0.0519627346069917,1.108213,0.0630210988661911
2017-01-09,157,ABNB,0.1093833333333333,3.0,3.0,True,False,0.0144807722380626,5.0,False,False,0.0144807722380626,-0.25166216666666663,-0.0374819623689291
2017-01-16,157,ABNB,-0.8141475,2.0,1.0,True,False,-0.0222206740565673,4.0,False,False,-0.0222206740565673,-0.9235308333333333,-0.0367014462946299
2017-01-23,157,ABNB,0.300556,9.0,4.0,True,False,0.0213991543700307,5.0,False,False,0.0213991543700307,1.1147035,0.043619828426598
2017-01-30,157,ABNB,0.349613,1.0,1.0,True,False,0.0148932856111376,5.0,False,False,0.0148932856111376,0.04905700000000002,-0.006505868758893101
2017-02-06,157,ABNB,0.58192,3.0,2.0,True,False,0.0196518568602428,5.0,False,False,0.0196518568602428,0.23230699999999999,0.0047585712491052
2017-02-13,157,ABNB,-0.1814373666666666,10.0,5.0,True,False,0.0249059092635488,5.0,False,False,0.0249059092635488,-0.7633573666666666,0.005254052403306002
2017-02-20,157,ABNB,-0.125459,3.0,3.0,True,False,0.0021278071545576,4.0,False,False,0.0021278071545576,0.05597836666666661,-0.0227781021089912
2017-02-27,157,ABNB,0.136477,1.0,1.0,True,False,0.0046282093727838,5.0,False,False,0.0046282093727838,0.26193599999999995,0.0025004022182262
2017-03-06,157,ABNB,0.0688048666666666,17.0,5.0,True,False,0.003265028227473,5.0,False,False,0.003265028227473,-0.06767213333333338,-0.0013631811453107996
2017-03-13,157,ABNB,-0.0299703333333333,4.0,3.0,True,False,0.0219997300919065,5.0,False,False,0.0219997300919065,-0.0987751999999999,0.018734701864433496
2017-03-20,157,ABNB,0.4115536071428571,13.0,4.0,True,False,-0.0043233989252127,5.0,False,False,-0.0043233989252127,0.4415239404761904,-0.0263231290171192
2017-03-27,157,ABNB,-0.4635638333333333,4.0,3.0,True,False,-0.0014858079188564,5.0,False,False,-0.0014858079188564,-0.8751174404761903,0.0028375910063562996
2017-04-03,157,ABNB,-0.1687555,3.0,2.0,True,False,-0.0005674320777471,5.0,False,False,-0.0005674320777471,0.2948083333333333,0.0009183758411093001
2017-04-10,157,ABNB,-0.1794504444444444,5.0,3.0,True,False,-0.0096986584749938,4.0,False,False,-0.0096986584749938,-0.01069494444444441,-0.0091312263972467
2017-04-17,157,ABNB,0.1096174999999999,3.0,2.0,True,False,0.017803256433984,5.0,False,False,0.017803256433984,0.2890679444444443,0.0275019149089778
2017-04-24,157,ABNB,-0.225316,1.0,1.0,True,False,0.0328686344367836,5.0,False,False,0.0328686344367836,-0.3349334999999999,0.015065378002799602
2017-05-01,157,ABNB,-0.0093095666666666,12.0,3.0,True,False,0.0284736515638952,5.0,False,False,0.0284736515638952,0.2160064333333334,-0.004394982872888403
2017-05-08,157,ABNB,-0.0093095666666666,0.0,,False,True,-0.0085106939650874,5.0,False,False,-0.0085106939650874,0.0,-0.0369843455289826
2017-05-15,157,ABNB,-0.0093095666666666,0.0,,False,True,-0.0005343990043598,5.0,False,False,-0.0005343990043598,0.0,0.0079762949607276
2017-05-22,157,ABNB,-0.734963,1.0,1.0,True,False,0.0584740577151947,5.0,False,False,0.0584740577151947,-0.7256534333333334,0.0590084567195545
2017-05-29,157,ABNB,-0.833678,1.0,1.0,True,False,0.0216096896416653,4.0,False,False,0.0216096896416653,-0.098715,-0.0368643680735294
2017-06-05,157,ABNB,0.5554115999999999,7.0,3.0,True,False,-0.0266636368302126,5.0,False,False,-0.0266636368302126,1.3890896,-0.0482733264718779
2017-06-12,157,ABNB,0.4101758333333333,6.0,3.0,True,False,0.0050539471885473,5.0,False,False,0.0050539471885473,-0.1452357666666666,0.0317175840187599
2017-06-19,157,ABNB,0.5365323333333333,4.0,2.0,True,False,0.0043593488026214,5.0,False,False,0.0043593488026214,0.12635649999999998,-0.0006945983859259
2017-06-26,157,ABNB,-0.447144,2.0,2.0,True,False,-0.0055008872230128,5.0,False,False,-0.0055008872230128,-0.9836763333333333,-0.009860236025634201
2017-07-03,157,ABNB,-0.20725675,3.0,2.0,True,False,0.0053807105824867,4.0,False,False,0.0053807105824867,0.23988725,0.0108815978054995
2017-07-10,157,ABNB,0.665103,1.0,1.0,True,False,0.0312034473630529,5.0,False,False,0.0312034473630529,0.87235975,0.0258227367805662
2017-07-17,157,ABNB,0.4070844999999999,2.0,2.0,True,False,-0.0024412492446703,5.0,False,False,-0.0024412492446703,-0.2580185000000001,-0.0336446966077232
2017-07-24,157,ABNB,0.2566166666666666,3.0,1.0,True,False,-0.0212440731553433,5.0,False,False,-0.0212440731553433,-0.1504678333333333,-0.018802823910673
2017-07-31,157,ABNB,-0.2078,1.0,1.0,True,False,0.0008320039041427,5.0,False,False,0.0008320039041427,-0.4644166666666666,0.022076077059486
2017-08-07,157,ABNB,-0.8209934999999999,2.0,2.0,True,False,-0.0133937297186621,5.0,False,False,-0.0133937297186621,-0.6131935,-0.0142257336228048
2017-08-14,157,ABNB,0.441141,1.0,1.0,True,False,0.0318485260091847,5.0,False,False,0.0318485260091847,1.2621345,0.0452422557278468
2017-08-21,157,ABNB,0.1535051666666666,4.0,2.0,True,False,0.0265824268400614,5.0,False,False,0.0265824268400614,-0.2876358333333334,-0.005266099169123295
2017-08-28,157,ABNB,0.1535051666666666,0.0,,False,True,0.0232568458401303,5.0,False,False,0.0232568458401303,0.0,-0.0033255809999311013
2017-09-04,157,ABNB,0.1535051666666666,0.0,,False,True,0.009891897366355,4.0,False,False,0.009891897366355,0.0,-0.0133649484737753
2017-09-11,157,ABNB,0.669509,1.0,1.0,True,False,0.0143536659792395,5.0,False,False,0.0143536659792395,0.5160038333333334,0.0044617686128845
2017-09-18,157,ABNB,0.463939,0.0,,False,True,-0.0027329116982581,5.0,False,False,-0.0027329116982581,-0.20557000000000003,-0.0170865776774976
2017-09-25,157,ABNB,0.258369,0.0,,False,True,-0.0243127281148183,5.0,False,False,-0.0243127281148183,-0.20556999999999997,-0.021579816416560198
2017-10-02,157,ABNB,0.052799,0.0,,False,True,0.035149654681196,5.0,False,False,0.035149654681196,-0.20557000000000003,0.0594623827960143
2017-10-09,157,ABNB,-0.152771,2.0,1.0,True,False,0.0094490279726615,5.0,False,False,0.0094490279726615,-0.20556999999999997,-0.0257006267085345
2017-10-16,157,ABNB,-0.152771,0.0,,False,True,0.0038736391831299,5.0,False,False,0.0038736391831299,0.0,-0.0055753887895316
2017-10-23,157,ABNB,-0.27912548,9.0,5.0,True,False,0.0106493039734791,5.0,False,False,0.0106493039734791,-0.12635448,0.0067756647903492
2017-10-30,157,ABNB,-0.6037798333333334,4.0,3.0,True,False,0.0058677595896341,5.0,False,False,0.0058677595896341,-0.3246543533333334,-0.004781544383845
2017-11-06,157,ABNB,0.0281376666666666,3.0,3.0,True,False,-0.0230817599264598,5.0,False,False,-0.0230817599264598,0.6319175,-0.028949519516093904
2017-11-13,157,ABNB,-0.00142286875,16.0,4.0,True,False,0.029205906896041,5.0,False,False,0.029205906896041,-0.0295605354166666,0.0522876668225008
2017-11-20,157,ABNB,-0.00142286875,0.0,,False,True,0.008251812615267,4.0,False,False,0.008251812615267,0.0,-0.020954094280774
2017-11-27,157,ABNB,0.1754505,4.0,1.0,True,False,-0.009706392965362,5.0,False,False,-0.009706392965362,0.17687336875,-0.017958205580629
2017-12-04,157,ABNB,0.417559,1.0,1.0,True,False,-0.0192558138942624,5.0,False,False,-0.0192558138942624,0.2421085,-0.0095494209289004
2017-12-11,157,ABNB,-0.1648665,4.0,3.0,True,False,0.0034078617605448,5.0,False,False,0.0034078617605448,-0.5824255,0.0226636756548072
2017-12-18,157,ABNB,0.5897356666666667,3.0,1.0,True,False,-0.0038530345535381,5.0,False,False,-0.0038530345535381,0.7546021666666667,-0.0072608963140829
2017-12-25,157,ABNB,0.029391,1.0,1.0,True,False,-0.0034462751728598,4.0,False,False,-0.0034462751728598,-0.5603446666666667,0.0004067593806782997
2018-01-01,157,ABNB,-0.1421892916666666,7.0,2.0,True,False,0.0428207874337625,4.0,False,False,0.0428207874337625,-0.1715802916666666,0.0462670626066223
2018-01-08,157,ABNB,0.04951,2.0,2.0,True,False,0.0258432148879244,5.0,False,False,0.0258432148879244,0.1916992916666666,-0.016977572545838097
2018-01-15,157,ABNB,-0.3042526666666666,8.0,4.0,True,False,0.0185086641019776,4.0,False,False,0.0185086641019776,-0.3537626666666666,-0.007334550785946799
2018-01-22,157,ABNB,-0.3042526666666666,0.0,,False,True,0.0236676356591569,5.0,False,False,0.0236676356591569,0.0,0.0051589715571792975
2018-01-29,157,ABNB,-0.5793603916666668,23.0,4.0,True,False,-0.0488905814613103,5.0,False,False,-0.0488905814613103,-0.27510772500000014,-0.0725582171204672
2018-02-05,157,ABNB,-0.7467605,4.0,3.0,True,False,-0.0618008557170393,5.0,False,False,-0.0618008557170393,-0.1674001083333333,-0.012910274255729
2018-02-12,157,ABNB,0.4440578333333334,5.0,3.0,True,False,0.0718556165306587,5.0,False,False,0.0718556165306587,1.1908183333333335,0.133656472247698
2018-02-19,157,ABNB,0.17753915,18.0,4.0,True,False,-0.0178040642057046,4.0,False,False,-0.0178040642057046,-0.2665186833333334,-0.0896596807363633
2018-02-26,157,ABNB,-0.396254,2.0,2.0,True,False,-0.0461695408627029,5.0,False,False,-0.0461695408627029,-0.57379315,-0.028365476656998297
2018-03-05,157,ABNB,-0.862594,1.0,1.0,True,False,0.0522334618914799,5.0,False,False,0.0522334618914799,-0.46634,0.09840300275418279
2018-03-12,157,ABNB,0.1682046666666666,3.0,3.0,True,False,-0.0174435508244403,5.0,False,False,-0.0174435508244403,1.0307986666666666,-0.0696770127159202
2018-03-19,157,ABNB,0.704302,1.0,1.0,True,False,-0.0565027270982776,5.0,False,False,-0.0565027270982776,0.5360973333333334,-0.0390591762738373
2018-03-26,157,ABNB,-0.077926,2.0,1.0,True,False,0.0126358800288954,4.0,False,False,0.0126358800288954,-0.7822279999999999,0.069138607127173
2018-04-02,157,ABNB,-0.44462875,3.0,2.0,True,False,-0.0475698152847403,5.0,False,False,-0.0475698152847403,-0.36670275,-0.060205695313635704
2018-04-09,157,ABNB,-0.0670215,2.0,2.0,True,False,0.0544226540827184,5.0,False,False,0.0544226540827184,0.37760725,0.1019924693674587
2018-04-16,157,ABNB,-0.0670215,0.0,,False,True,0.0050459533563147,5.0,False,False,0.0050459533563147,0.0,-0.049376700726403704
2018-04-23,157,ABNB,-0.0670215,0.0,,False,True,-0.0189799100156893,5.0,False,False,-0.0189799100156893,0.0,-0.024025863372004
2018-04-30,157,ABNB,-0.0738106666666666,4.0,2.0,True,False,0.0108043846460565,5.0,False,False,0.0108043846460565,-0.006789166666666596,0.0297842946617458
2018-05-07,157,ABNB,-0.0738106666666666,0.0,,False,True,0.0359145814559669,5.0,False,False,0.0359145814559669,0.0,0.025110196809910397
2018-05-14,157,ABNB,0.1057358333333333,4.0,2.0,True,False,-0.0767366336784691,5.0,False,False,-0.0767366336784691,0.1795464999999999,-0.11265121513443599
2018-05-21,157,ABNB,0.494288,1.0,1.0,True,False,-0.0183577451161864,5.0,False,False,-0.0183577451161864,0.3885521666666667,0.058378888562282696
2018-05-28,157,ABNB,-0.4883475,3.0,2.0,True,False,-0.0058761220409682,4.0,False,False,-0.0058761220409682,-0.9826355,0.012481623075218199
2018-06-04,157,ABNB,-0.4829368571428571,11.0,4.0,True,False,0.0459187022243927,5.0,False,False,0.0459187022243927,0.005410642857142878,0.051794824265360896
2018-06-11,157,ABNB,-0.4401436666666666,3.0,3.0,True,False,0.0060667921544865,5.0,False,False,0.0060667921544865,0.04279319047619051,-0.039851910069906196
2018-06-18,157,ABNB,0.162815,1.0,1.0,True,False,-0.0518263417724975,5.0,False,False,-0.0518263417724975,0.6029586666666666,-0.057893133926984
2018-06-25,157,ABNB,-0.23140625,3.0,2.0,True,False,-0.015245287376711,5.0,False,False,-0.015245287376711,-0.39422124999999997,0.0365810543957865
2018-07-02,157,ABNB,0.4510294999999999,4.0,2.0,True,False,0.0096628561772353,4.0,False,False,0.0096628561772353,0.6824357499999999,0.0249081435539463
2018-07-09,157,ABNB,0.4510294999999999,0.0,,False,True,0.0173472600043229,5.0,False,False,0.0173472600043229,0.0,0.007684403827087599
2018-07-16,157,ABNB,-0.7058726527777778,13.0,4.0,True,False,0.0073881039797978,5.0,False,False,0.0073881039797978,-1.1569021527777776,-0.0099591560245251
2018-07-23,157,ABNB,0.764382,1.0,1.0,True,False,0.0293232373543022,5.0,False,False,0.0293232373543022,1.4702546527777778,0.021935133374504402
2018-07-30,157,ABNB,-0.711518,2.0,2.0,True,False,-0.0003042444820282,5.0,False,False,-0.0003042444820282,-1.4759,-0.0296274818363304
2018-08-06,157,ABNB,0.1248415,7.0,5.0,True,False,0.008030881552691,5.0,False,False,0.008030881552691,0.8363594999999999,0.008335126034719201
2018-08-13,157,ABNB,-0.3885466666666666,3.0,3.0,True,False,-0.0244434098110062,5.0,False,False,-0.0244434098110062,-0.5133881666666666,-0.0324742913636972
2018-08-20,157,ABNB,0.1144142222222222,5.0,3.0,True,False,0.0202087643655737,5.0,False,False,0.0202087643655737,0.5029608888888888,0.0446521741765799
2018-08-27,157,ABNB,-0.906875,1.0,1.0,True,False,0.023368587641368,5.0,False,False,0.023368587641368,-1.0212892222222223,0.0031598232757942997
2018-09-03,157,ABNB,-0.906875,0.0,,False,True,-0.0020749843092602,4.0,False,False,-0.0020749843092602,0.0,-0.0254435719506282
2018-09-10,157,ABNB,-0.906875,0.0,,False,True,0.0212848274114589,5.0,False,False,0.0212848274114589,0.0,0.0233598117207191
2018-09-17,157,ABNB,0.5030475,3.0,2.0,True,False,0.0267984797894849,5.0,False,False,0.0267984797894849,1.4099225,0.005513652378026
2018-09-24,157,ABNB,-0.121321,2.0,1.0,True,False,-0.0025483965869996,5.0,False,False,-0.0025483965869996,-0.6243685,-0.0293468763764845
2018-10-01,157,ABNB,0.143111,1.0,1.0,True,False,-0.0012937178866607,5.0,False,False,-0.0012937178866607,0.264432,0.0012546787003389001
2018-10-08,157,ABNB,-0.252852,2.0,2.0,True,False,-0.0594873133339186,5.0,False,False,-0.0594873133339186,-0.395963,-0.0581935954472579
2018-10-15,157,ABNB,0.234296,1.0,1.0,True,False,-0.0270846132736473,5.0,False,False,-0.0270846132736473,0.487148,0.0324027000602713
2018-10-22,157,ABNB,-0.419191,3.0,2.0,True,False,-0.0273601387078468,5.0,False,False,-0.0273601387078468,-0.6534869999999999,-0.00027552543419950143
2018-10-29,157,ABNB,-0.419191,0.0,,False,True,0.0497536377962992,5.0,False,False,0.0497536377962992,0.0,0.077113776504146
2018-11-05,157,ABNB,-0.419191,0.0,,False,True,0.0201210006054637,5.0,False,False,0.0201210006054637,0.0,-0.029632637190835497
2018-11-12,157,ABNB,-0.3047925,2.0,2.0,True,False,-0.0344811395001487,5.0,False,False,-0.0344811395001487,0.11439849999999996,-0.0546021401056124
2018-11-19,157,ABNB,-0.3808310333333333,8.0,2.0,True,False,0.048357925077795,4.0,False,False,0.048357925077795,-0.07603853333333327,0.08283906457794371
2018-11-26,157,ABNB,0.2291318333333333,4.0,2.0,True,False,0.0589240146726144,5.0,False,False,0.0589240146726144,0.6099628666666665,0.010566089594819396
2018-12-03,157,ABNB,0.2291318333333333,0.0,,False,True,-0.0294548262078997,4.0,False,False,-0.0294548262078997,0.0,-0.08837884088051409
2018-12-10,157,ABNB,-0.1570983888888889,6.0,3.0,True,False,-0.0127502214133752,5.0,False,False,-0.0127502214133752,-0.38623022222222225,0.0167046047945245
2018-12-17,157,ABNB,-0.3194245,3.0,2.0,True,False,-0.0915830055416666,5.0,False,False,-0.0915830055416666,-0.1623261111111111,-0.0788327841282914
2018-12-24,157,ABNB,-0.3194245,0.0,,False,True,0.0437914161364174,4.0,False,False,0.0437914161364174,0.0,0.135374421678084
2018-12-31,157,ABNB,-0.4335216666666667,12.0,4.0,True,False,-0.0076093806083719,4.0,False,False,-0.0076093806083719,-0.1140971666666667,-0.0514007967447893
2019-01-07,157,ABNB,-0.739133,1.0,1.0,True,False,0.0724699394076084,5.0,False,False,0.0724699394076084,-0.30561133333333335,0.08007932001598031
2019-01-14,157,ABNB,-0.1662163333333333,10.0,4.0,True,False,0.0217840151068413,5.0,False,False,0.0217840151068413,0.5729166666666667,-0.0506859243007671
2019-01-21,157,ABNB,0.36003,2.0,1.0,True,False,0.023630839502319,4.0,False,False,0.023630839502319,0.5262463333333334,0.0018468243954776996
2019-01-28,157,ABNB,-0.4015583333333333,4.0,2.0,True,False,0.0319354142258703,5.0,False,False,0.0319354142258703,-0.7615883333333333,0.008304574723551297
2019-02-04,157,ABNB,-0.0954378,6.0,5.0,True,False,-0.0031611744306969,5.0,False,False,-0.0031611744306969,0.3061205333333333,-0.035096588656567194
2019-02-11,157,ABNB,-0.908636,3.0,1.0,True,False,0.0324493874274995,5.0,False,False,0.0324493874274995,-0.8131982,0.035610561858196395
2019-02-18,157,ABNB,-0.219414,2.0,2.0,True,False,0.0015311138296052,4.0,False,False,0.0015311138296052,0.689222,-0.030918273597894296
2019-02-25,157,ABNB,-0.16333775,3.0,2.0,True,False,0.0353287581091512,5.0,False,False,0.0353287581091512,0.056076249999999994,0.033797644279546
2019-03-04,157,ABNB,-0.1604445892857142,24.0,4.0,True,False,-0.0409551280945885,5.0,False,False,-0.0409551280945885,0.002893160714285803,-0.07628388620373969
2019-03-11,157,ABNB,-0.90354425,4.0,1.0,True,False,0.0392304539199477,5.0,False,False,0.0392304539199477,-0.7430996607142859,0.0801855820145362
2019-03-18,157,ABNB,-0.4724403333333333,3.0,1.0,True,False,-0.0263618439593456,5.0,False,False,-0.0263618439593456,0.43110391666666675,-0.0655922978792933
2019-03-25,157,ABNB,-0.424831,2.0,2.0,True,False,0.0174444145512691,5.0,False,False,0.0174444145512691,0.04760933333333328,0.043806258510614704
2019-04-01,157,ABNB,0.5111738571428571,15.0,2.0,True,False,0.0155116238084929,5.0,False,False,0.0155116238084929,0.9360048571428572,-0.0019327907427762019
2019-04-08,157,ABNB,-0.0530016071428571,19.0,4.0,True,False,-0.0060322357273898,5.0,False,False,-0.0060322357273898,-0.5641754642857142,-0.021543859535882698
2019-04-15,157,ABNB,0.2907503333333333,4.0,2.0,True,False,-0.0612348098246533,4.0,False,False,-0.0612348098246533,0.3437519404761904,-0.0552025740972635
2019-04-22,157,ABNB,0.747573,1.0,1.0,True,False,0.0162774513290351,5.0,False,False,0.0162774513290351,0.45682266666666677,0.0775122611536884
